slice_type,target,count,eligible_count,actual_sum,mean_bias,median_bias,normalized_mean_bias,underprediction_rate,overprediction_rate,mean_abs_error,normalized_abs_error,ficr_fail_rate,near_boundary_fail_rate,large_fail_rate,impact_proxy,month,hour,actual_bin,high_generation_flag,near_zero_flag,recommended_next_audit_route
target+month+actual_bin,kpx_group_1,165,165,1648843.392,1615.8930839544878,1676.0303551067555,0.07480986499789295,0.3212121212121212,0.6787878787878788,2865.0275319608627,0.1326401635167066,0.6363636363636364,0.11515151515151516,0.22424242424242424,21.88562698025659,7.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,176,176,675660.883,1494.7453824136371,947.551631803894,0.07117835154350653,0.3977272727272727,0.6022727272727273,2583.025074636043,0.12300119403028775,0.5227272727272727,0.08522727272727272,0.23295454545454544,21.648210149330644,5.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,140,140,1337278.043,1625.668269561787,1576.04273343776,0.07526241988711976,0.37142857142857144,0.6285714285714286,3254.2849591485824,0.15066134070132325,0.6714285714285714,0.06428571428571428,0.3,21.092587698185255,1.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,206,206,3127108.295,-361.01696013835453,246.60744444352804,-0.01671374815455345,0.48058252427184467,0.5194174757281553,2197.646367070919,0.10174288736439441,0.5048543689320388,0.1262135922330097,0.10194174757281553,20.959034797065247,7.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,154,154,1470599.437,-61.7717730255293,-609.4873474812935,-0.0028598043067374675,0.564935064935065,0.43506493506493504,2934.0834543635488,0.1358371969612754,0.6298701298701299,0.09090909090909091,0.23376623376623376,20.918928332036415,4.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,264,264,3953489.744,546.300219572535,554.2247676673669,0.026014296170120712,0.375,0.625,1585.062648999431,0.07547917376187767,0.3333333333333333,0.06439393939393939,0.04924242424242424,19.926501873135706,12.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,151,151,1379351.374,455.6143336270552,359.24304943242714,0.02169592064890739,0.4503311258278146,0.5496688741721855,2710.6967847316796,0.1290807992729371,0.6291390728476821,0.052980132450331126,0.1986754966887417,19.491200690213503,5.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,146,146,1509548.714,1539.7170055024703,1620.3381037655145,0.07128319469918844,0.3150684931506849,0.684931506849315,2877.221348609254,0.13320469206524327,0.636986301369863,0.04794520547945205,0.23972602739726026,19.447885041525517,12.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,157,157,1463093.051,680.3335014406846,478.8523169006112,0.032396833401937365,0.42038216560509556,0.5796178343949044,2595.0379084902643,0.12357323373763165,0.5605095541401274,0.05732484076433121,0.24203821656050956,19.40099769680817,3.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,142,142,582706.165,2163.534670635534,1359.53185516188,0.103025460506454,0.2746478873239437,0.7253521126760564,2772.442369998837,0.13202106523803986,0.528169014084507,0.07042253521126761,0.22535211267605634,18.74699126380166,1.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,136,136,1253536.363,379.8340211169188,94.78694122722118,0.017584908385042536,0.4852941176470588,0.5147058823529411,2898.7375151575857,0.13420081088692526,0.6617647058823529,0.09558823529411764,0.25735294117647056,18.251310280621837,6.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,158,158,646474.232,1071.972949141918,222.12960316034264,0.04962837727508879,0.4810126582278481,0.5189873417721519,2483.82967794804,0.11499211471981667,0.5126582278481012,0.08227848101265822,0.14556962025316456,18.168754125731034,5.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,98,98,1947710.086,-3869.9946292176996,-3638.2328057243767,-0.18428545853417616,1.0,0.0,3869.9946292176996,0.18428545853417616,0.9693877551020408,0.061224489795918366,0.2857142857142857,18.059974936349263,7.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,124,124,1172716.233,1048.3504396267483,738.427638092337,0.04853474257531242,0.41935483870967744,0.5806451612903226,3126.30849403432,0.14473650435344074,0.6774193548387096,0.08064516129032258,0.3064516129032258,17.94732653982665,6.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,195,195,778956.753,679.2360354764091,495.6916198501576,0.03144611275353747,0.4205128205128205,0.5794871794871795,1978.3680192029806,0.09159111200013798,0.4666666666666667,0.1076923076923077,0.07692307692307693,17.860266840026906,4.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,129,129,1262763.85,2134.067282319475,2503.7680145937484,0.1016222515390226,0.2248062015503876,0.7751937984496124,2838.2066190506007,0.1351526961452667,0.7131782945736435,0.10852713178294573,0.20930232558139536,17.434697802739404,7.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,188,188,778971.221,-118.4416909200741,-613.438786016613,-0.005483411616670097,0.5957446808510638,0.40425531914893614,1993.5172266797265,0.09229246419813548,0.44148936170212766,0.10638297872340426,0.10106382978723404,17.350983269249472,9.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,91,91,1845629.115,-4002.4819501159823,-3966.9151998412344,-0.19059437857695152,1.0,0.0,4002.4819501159823,0.19059437857695152,0.967032967032967,0.03296703296703297,0.4175824175824176,17.34408845050259,1.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,150,150,594826.296,1411.9014349383638,843.2166286680169,0.0653658071730724,0.38666666666666666,0.6133333333333333,2468.558137720168,0.11428509896852629,0.5,0.06,0.2,17.142764845278943,6.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,137,137,1281435.787,-105.98147217608968,-315.56179972713835,-0.00490654963778193,0.5255474452554745,0.4744525547445255,2692.0821165541647,0.12463343132195205,0.6131386861313869,0.072992700729927,0.24087591240875914,17.07478009110743,4.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,90,90,808345.895,-263.14975715545546,-1523.0448946363767,-0.012182859127567384,0.5888888888888889,0.4111111111111111,4052.432459915984,0.18761261388499928,0.8,0.03333333333333333,0.4,16.885135249649935,10.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,131,131,1188596.778,-1034.9891238301598,-1383.7523288798448,-0.047916163140285184,0.6564885496183206,0.3435114503816794,2746.35796998058,0.12714620231391577,0.5801526717557252,0.05343511450381679,0.22900763358778625,16.656152503122964,9.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,145,145,577933.324,1173.2228186263121,355.10293418244237,0.05431587123269964,0.45517241379310347,0.5448275862068965,2480.9243446783494,0.11485760854992356,0.5241379310344828,0.1103448275862069,0.1310344827586207,16.654353239738917,5.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,70,70,1412009.177,-4988.44785675138,-4548.2888826441385,-0.23754513603578,1.0,0.0,4988.44785675138,0.23754513603578,0.9571428571428572,0.02857142857142857,0.5857142857142857,16.6281595225046,3.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,129,129,1288797.533,870.1855399820611,678.7344157965435,0.04028636759176209,0.4186046511627907,0.5813953488372093,2773.581521438976,0.1284065519184711,0.6124031007751938,0.10077519379844961,0.1937984496124031,16.564445197482772,1.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,154,154,612239.938,1390.2340420710673,1018.9545571373906,0.06436268713291977,0.33116883116883117,0.6688311688311688,2291.6181388207674,0.10609343235281331,0.4805194805194805,0.05844155844155844,0.17532467532467533,16.33838858233325,6.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,185,185,766388.278,600.1522630423979,344.4101354159284,0.027784826992703602,0.40540540540540543,0.5945945945945946,1866.432730777363,0.08640892272117422,0.40540540540540543,0.0972972972972973,0.08648648648648649,15.98565070341723,4.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,60,60,1212012.632,-5512.8234552126705,-5130.852498789153,-0.2625154026291748,1.0,0.0,5512.8234552126705,0.2625154026291748,0.9833333333333333,0.0,0.7333333333333333,15.750924157750486,11.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,132,132,2026519.833,-384.6251752747745,273.12709087864914,-0.017806721077535857,0.4772727272727273,0.5227272727272727,2560.7962634868436,0.11855538256883534,0.5984848484848485,0.07575757575757576,0.1590909090909091,15.649310499086265,5.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,158,158,611328.753,930.2746962528522,699.2475169710913,0.044298795059659626,0.37341772151898733,0.6265822784810127,2075.1422206448055,0.09881629622118122,0.5253164556962026,0.10126582278481013,0.10126582278481013,15.612974802946633,6.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,100,100,422020.486,3094.376329807541,2625.3455615173225,0.14735125380035907,0.15,0.85,3257.7774535547314,0.15513225969308245,0.65,0.08,0.3,15.513225969308245,12.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,100,100,1044659.433,1354.531530227638,1809.270403773788,0.06270979306609435,0.33,0.67,3339.8467730205307,0.15462253578798754,0.75,0.1,0.28,15.462253578798753,12.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,113,113,1008516.001,-1322.1108804847956,-1484.7604024402008,-0.06295766097546646,0.672566371681416,0.3274336283185841,2854.933544828777,0.13594921642041796,0.6460176991150443,0.07079646017699115,0.22123893805309736,15.36226145550723,4.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,165,165,631287.915,-375.0060017746248,-739.1574899681209,-0.017857428655934513,0.6727272727272727,0.32727272727272727,1895.0064190067185,0.09023840090508184,0.4727272727272727,0.12727272727272726,0.08484848484848485,14.889336149338504,9.0,,10-30%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,180,180,699221.369,114.55199896006636,-126.01983908530042,0.0054548570933364935,0.5333333333333333,0.4666666666666667,1712.58886385135,0.0815518506595881,0.4,0.10555555555555556,0.05,14.679333118725859,4.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,73,73,311493.03,3889.472740135161,3716.9898246929274,0.18521298762548385,0.136986301369863,0.863013698630137,4086.8890105308765,0.1946137624062322,0.6986301369863014,0.0410958904109589,0.4383561643835616,14.20680465565495,7.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,126,126,2541364.863,-2316.289173504194,-1691.0370692818396,-0.10723560988445342,0.9126984126984127,0.0873015873015873,2392.9983657863177,0.11078696137899618,0.48412698412698413,0.06349206349206349,0.11904761904761904,13.95915713375352,12.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,85,85,342747.912,3175.578994961204,2836.9825086018727,0.1470175460630187,0.15294117647058825,0.8470588235294118,3543.3024254202037,0.16404177895463906,0.7176470588235294,0.08235294117647059,0.3411764705882353,13.943551211144321,1.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,129,129,1881396.506,-1085.0701439814957,-581.9140128531526,-0.0516700068562617,0.6124031007751938,0.3875968992248062,2265.0340187225843,0.10785876279631354,0.5193798449612403,0.08527131782945736,0.14728682170542637,13.913780400724447,7.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,91,91,895168.226,-285.6904096449163,-451.36828573187813,-0.01322640785393131,0.5274725274725275,0.4725274725274725,3265.059232432398,0.15116014964964805,0.7032967032967034,0.07692307692307693,0.26373626373626374,13.755573618117973,8.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,87,87,831588.185,-1614.7653545552762,-1272.0228312573581,-0.07475765530348501,0.6551724137931034,0.3448275862068966,3413.9288956897585,0.15805226368934064,0.6666666666666666,0.05747126436781609,0.3448275862068966,13.750546940972635,8.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,95,95,1440414.822,591.4024897193789,1421.0721598389973,0.027379744894415692,0.3157894736842105,0.6842105263157895,3104.8814510156294,0.14374451162109395,0.6736842105263158,0.031578947368421054,0.2,13.655728604003924,1.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,83,83,351006.381,3065.7475500546816,2454.74769812217,0.14193275694697602,0.1686746987951807,0.8313253012048193,3537.0683502436127,0.16375316436313023,0.6987951807228916,0.0963855421686747,0.3493975903614458,13.59151264213981,7.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,165,165,3017622.192,-1085.4442769702266,-815.6348000727157,-0.050252049859732716,0.6727272727272727,0.32727272727272727,1755.2785809754098,0.08126289726738008,0.37575757575757573,0.07878787878787878,0.09090909090909091,13.408378049117713,12.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,126,126,489042.763,-294.74847436171535,-1131.805338626896,-0.014035641636272158,0.746031746031746,0.25396825396825395,2230.044547519062,0.1061925975009077,0.48412698412698413,0.12698412698412698,0.11904761904761904,13.380267285114371,10.0,,10-30%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,69,69,700797.858,2483.168658430495,2850.236563654893,0.11496151196437475,0.2608695652173913,0.7391304347826086,4152.674699637918,0.19225345831657029,0.7681159420289855,0.057971014492753624,0.463768115942029,13.26548862384335,11.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,91,91,845024.461,-1193.4654257595746,-1663.3585720175724,-0.05525302897035067,0.6373626373626373,0.3626373626373626,3077.908677004119,0.14249577208352404,0.6923076923076923,0.06593406593406594,0.26373626373626374,12.967115259600687,10.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,160,160,637868.648,-101.94966980352643,-338.93980879608625,-0.00471989212053363,0.575,0.425,1723.9855259922456,0.07981414472186323,0.35,0.06875,0.075,12.770263155498116,9.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,110,110,1688761.707,196.00681207670817,1045.961337053026,0.009074389447995749,0.34545454545454546,0.6545454545454545,2445.497297565419,0.1132174674798805,0.5454545454545454,0.08181818181818182,0.10909090909090909,12.453921422786856,3.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,77,77,347853.414,2904.233551899926,2422.0011496929114,0.13445525703240396,0.2077922077922078,0.7922077922077922,3468.9000243671576,0.1605972233503314,0.7012987012987013,0.11688311688311688,0.2987012987012987,12.365986197975516,12.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,171,171,640211.686,-369.61769473872346,-778.118089875255,-0.017111930311977937,0.7309941520467836,0.26900584795321636,1560.5505826581445,0.07224771216009929,0.2982456140350877,0.10526315789473684,0.03508771929824561,12.354358779376978,10.0,,10-30%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,86,86,1550797.643,-2897.540106255174,-2655.7469062640357,-0.13797810029786542,0.9418604651162791,0.05813953488372093,2980.9423826529496,0.14194963726918808,0.7209302325581395,0.10465116279069768,0.20930232558139536,12.207668805150174,7.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,147,147,552492.633,-155.31364120440833,-825.0623846939297,-0.007190446352055941,0.6802721088435374,0.3197278911564626,1790.3772301557374,0.08288783472943229,0.38095238095238093,0.10884353741496598,0.05442176870748299,12.184511705226546,10.0,,10-30%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,72,72,659013.79,-1438.2825867601998,-2165.9313523432684,-0.06848964698858095,0.6388888888888888,0.3611111111111111,3553.235695393273,0.16920169978063204,0.7777777777777778,0.041666666666666664,0.3888888888888889,12.182522384205507,8.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,102,102,1554037.385,-389.39537471533,48.70129838360026,-0.01802756364422824,0.49019607843137253,0.5098039215686274,2573.926547803925,0.11916326610203357,0.5392156862745098,0.049019607843137254,0.17647058823529413,12.154653142407424,1.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,72,72,732067.205,1709.6590585856225,1818.4285858560052,0.07915088234192696,0.3194444444444444,0.6805555555555556,3617.982099402223,0.16749917126862143,0.7222222222222222,0.041666666666666664,0.4027777777777778,12.059940331340743,11.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,87,87,762598.923,-1666.7743538445504,-1802.8018595599751,-0.07716547934465512,0.7471264367816092,0.25287356321839083,2880.221485995306,0.1333435873145975,0.6436781609195402,0.05747126436781609,0.27586206896551724,11.600892096369982,9.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,100,100,363068.65499999997,473.6714750518321,-382.3463030675946,0.02192923495610334,0.54,0.46,2426.0418696645934,0.11231675322521266,0.56,0.07,0.11,11.231675322521266,11.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,74,74,707552.146,1518.9708800748463,1596.4811931133859,0.07233194667023077,0.33783783783783783,0.6621621621621622,3116.7160026270785,0.1484150477441466,0.6756756756756757,0.08108108108108109,0.2702702702702703,10.982713533066848,2.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,51,51,223904.151,3906.3582331016923,3653.2319219541187,0.18084991819915242,0.21568627450980393,0.7843137254901961,4632.328112908775,0.21445963485688777,0.7843137254901961,0.0784313725490196,0.4117647058823529,10.937441377701276,7.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,85,85,1254389.683,-1843.849637262102,-1646.4434876052073,-0.0878023636791477,0.6941176470588235,0.3058823529411765,2686.583895710463,0.127932566462403,0.6235294117647059,0.08235294117647059,0.18823529411764706,10.874268149304255,5.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,84,84,1268751.598,-1376.128845034786,-835.0817100451004,-0.06370966875161047,0.5952380952380952,0.40476190476190477,2768.9777554925627,0.12819341460613715,0.5714285714285714,0.07142857142857142,0.20238095238095238,10.76824682691552,5.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,83,83,738315.283,-32.0670950560814,777.8031301406027,-0.0015270045264800674,0.4578313253012048,0.5421686746987951,2700.414262140855,0.12859115534004073,0.6265060240963856,0.0963855421686747,0.1927710843373494,10.67306589322338,6.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,80,80,634715.683,-1312.7574568690413,-1974.2412131750993,-0.06251225985090672,0.7625,0.2375,2766.1674267618428,0.1317222584172306,0.7,0.0875,0.1875,10.537780673378448,9.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,58,58,534442.6089999999,2901.1401633535916,3080.1644366465775,0.1343120445997033,0.22413793103448276,0.7758620689655172,3884.114967895906,0.17982013740258823,0.8103448275862069,0.1206896551724138,0.39655172413793105,10.429567969350117,2.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,82,82,1210320.437,-2114.091096223899,-1914.2096639170395,-0.10067100458209041,0.7682926829268293,0.23170731707317074,2659.795869835242,0.12665694618263054,0.5853658536585366,0.07317073170731707,0.1951219512195122,10.385869586975705,3.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,45,45,906637.514,-4846.571305544885,-4645.583260589556,-0.23078910978785164,1.0,0.0,4846.571305544885,0.23078910978785164,1.0,0.044444444444444446,0.5777777777777777,10.385509940453323,5.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,86,86,316887.79,-76.16146960993487,-1337.335009378894,-0.0035259939634229116,0.5813953488372093,0.4186046511627907,2593.6333220250876,0.12007561676042074,0.6395348837209303,0.13953488372093023,0.08139534883720931,10.326503041396183,11.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,125,125,2285583.918,-1171.1377582683058,-720.6698125663352,-0.054219340660569715,0.672,0.328,1773.3265897399094,0.0820984532286995,0.36,0.104,0.088,10.262306653587439,12.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,112,112,442818.509,-123.03439277220185,-572.6789887823127,-0.005696036702416752,0.5892857142857143,0.4107142857142857,1970.0749517150566,0.09120717369051189,0.5089285714285714,0.16071428571428573,0.08035714285714286,10.215203453337331,8.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,85,85,336094.867,915.6013368672178,-182.57906950702318,0.0436000636603437,0.5411764705882353,0.4588235294117647,2506.4640720107996,0.11935543200051428,0.5058823529411764,0.10588235294117647,0.18823529411764706,10.145211720043713,8.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,54,54,224048.779,2266.4542265759987,2412.48513411586,0.10492843641555549,0.35185185185185186,0.6481481481481481,4023.039136224828,0.18625181186226053,0.8148148148148148,0.1111111111111111,0.35185185185185186,10.05759784056207,2.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,86,86,326375.623,393.0300058203918,-856.8351195444269,0.01819583360279592,0.5930232558139535,0.4069767441860465,2493.753803900288,0.11545156499538371,0.5465116279069767,0.11627906976744186,0.10465116279069768,9.928834589603,8.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,87,87,1279005.984,-1388.538114329123,-794.9164225043169,-0.06612086258710109,0.6091954022988506,0.39080459770114945,2350.037359596265,0.11190654093315548,0.5057471264367817,0.04597701149425287,0.10344827586206896,9.735869061184527,1.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,62,62,566608.676,-1596.8560818668022,-2035.2296061781067,-0.07604076580318106,0.6612903225806451,0.3387096774193548,3272.185904920467,0.15581837642478413,0.8225806451612904,0.12903225806451613,0.24193548387096775,9.660739338336617,10.0,,30-60%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,74,74,273136.737,664.4485501989114,-458.87917446269205,0.03164040715232912,0.5540540540540541,0.44594594594594594,2723.054329759417,0.12966925379806749,0.6216216216216216,0.14864864864864866,0.16216216216216217,9.595524781056994,11.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,69,69,655687.263,1708.1802692241429,1567.4760902742792,0.08134191758210203,0.34782608695652173,0.6521739130434783,2890.032543058551,0.13762059728850243,0.6231884057971014,0.07246376811594203,0.2028985507246377,9.495821212906668,11.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,71,71,308282.211,2112.7919576036825,1596.9083385787367,0.09781444248165196,0.22535211267605634,0.7746478873239436,2776.0893162401667,0.12852265352963735,0.5774647887323944,0.07042253521126761,0.2112676056338028,9.125108400604251,12.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,88,88,1345811.301,281.3203925565001,821.1492660329759,0.013024092247986117,0.36363636363636365,0.6363636363636364,2188.0636733635624,0.10129924413720195,0.5340909090909091,0.19318181818181818,0.11363636363636363,8.914333484073772,11.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,63,63,602766.569,1548.5129150426983,1531.2728514457685,0.07169041273345826,0.25396825396825395,0.746031746031746,3013.1525381477672,0.13949780269202627,0.6190476190476191,0.015873015873015872,0.2698412698412698,8.788361569597654,2.0,,30-60%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,42,42,604560.003,-4125.669200961794,-4383.5569645900505,-0.1964604381410378,0.9285714285714286,0.07142857142857142,4276.173392081301,0.20362730438482388,0.8333333333333334,0.023809523809523808,0.5714285714285714,8.552346784162603,4.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,56,56,1033363.7,-3235.8030953443445,-2742.9570495950893,-0.14980569885853448,0.9642857142857143,0.03571428571428571,3267.7063354368684,0.15128270071466982,0.6785714285714286,0.07142857142857142,0.26785714285714285,8.47183124002151,7.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_3,69,69,273628.483,1769.73279268873,1165.6315333034509,0.08427299012803476,0.36231884057971014,0.6376811594202898,2541.236290971417,0.12101125195101987,0.5217391304347826,0.10144927536231885,0.18840579710144928,8.349776384620371,2.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,55,55,830170.801,-694.8859708994377,-203.36199113622752,-0.03217064680089989,0.509090909090909,0.4909090909090909,3273.487276513565,0.151550336875628,0.7272727272727273,0.05454545454545454,0.23636363636363636,8.33526852815954,8.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,43,43,871839.159,-3932.9159947692356,-3601.228604413329,-0.18728171403663027,1.0,0.0,3932.9159947692356,0.18728171403663027,0.9767441860465116,0.046511627906976744,0.3488372093023256,8.053113703575102,2.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,76,76,1160321.307,759.3560054631192,672.0280280861734,0.035155370623292555,0.35526315789473684,0.6447368421052632,2263.0255984750243,0.10476970363310296,0.5263157894736842,0.10526315789473684,0.14473684210526316,7.962497476115825,11.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,50,50,198622.547,2144.284006939321,2423.8813882942113,0.09927240772867227,0.28,0.72,3339.4069198842544,0.15460217221686365,0.74,0.08,0.3,7.730108610843183,2.0,,10-30%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,97,97,1990795.83,-1288.5301586510534,-907.0923463706204,-0.05965417401162284,0.7422680412371134,0.25773195876288657,1697.229807523599,0.07857545405201846,0.32989690721649484,0.020618556701030927,0.061855670103092786,7.62181904304579,1.0,,90-100%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,57,57,879504.631,-1344.6771928267353,-982.3243114430497,-0.06225357374197849,0.5614035087719298,0.43859649122807015,2885.689496513166,0.13359673594968363,0.543859649122807,0.07017543859649122,0.17543859649122806,7.615013949131967,2.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_2,46,46,682863.537,-536.8011966722516,946.4676720259758,-0.024851907253344983,0.45652173913043476,0.5434782608695652,3539.5572952966418,0.16386839330077044,0.717391304347826,0.06521739130434782,0.30434782608695654,7.53794609183544,6.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_1,81,81,1219547.938,-636.8973712131859,-316.92183041385397,-0.029485989408017867,0.5432098765432098,0.4567901234567901,2006.0208537844828,0.09287133582335569,0.49382716049382713,0.07407407407407407,0.06172839506172839,7.522578201691811,3.0,,60-80%,,,feature sufficiency audit
target+month+actual_bin,kpx_group_3,58,58,861628.165,-1554.0892766059535,-1899.2166415885076,-0.07400425126695018,0.7241379310344828,0.27586206896551724,2704.4039775750066,0.12878114178928604,0.7068965517241379,0.1206896551724138,0.1724137931034483,7.469306223778591,11.0,,60-80%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_2,39,39,709953.032,-3537.578763043113,-1800.8153098293624,-0.16377679458532932,0.8205128205128205,0.1794871794871795,3951.3471720719504,0.1829327394477755,0.5641025641025641,0.10256410256410256,0.28205128205128205,7.134376838463244,2.0,,80-90%,,,modeling-policy/postprocessing audit
target+month+actual_bin,kpx_group_1,57,57,831024.128,-2068.149457269116,-1852.8146019071592,-0.09574766005875535,0.7894736842105263,0.21052631578947367,2650.63987289831,0.1227148089304773,0.5789473684210527,0.05263157894736842,0.24561403508771928,6.994744109037206,4.0,,60-80%,,,modeling-policy/postprocessing audit
