experiment,target,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
forecast_safe_ramp,kpx_group_3,26.0,168,0.1270199155049211,0.12495977562383485,-0.0020601398810862295,-0.3461035000224865,7,8,-1,42
forecast_safe_ramp,kpx_group_3,27.0,165,0.12759302088316934,0.1275616756002052,-3.134528296414997e-05,-0.005171971689084745,8,10,-2,42
forecast_safe_ramp,kpx_group_3,28.0,162,0.15566401390088547,0.15350953495173666,-0.0021544789491488034,-0.3490255897621062,11,2,9,42
forecast_safe_ramp,kpx_group_3,29.0,176,0.12681378235059498,0.1305578673020057,0.003744084951410717,0.6589589514482862,7,8,-1,42
forecast_safe_ramp,kpx_group_3,30.0,177,0.1402210807547664,0.1420134440055201,0.0017923632507537168,0.3172482953834079,7,9,-2,42
forecast_safe_ramp,kpx_group_3,31.0,183,0.16045186564072253,0.16209935568409053,0.0016474900433680142,0.3014906779363466,6,6,0,42
forecast_safe_ramp,kpx_group_3,32.0,201,0.16036091588581475,0.16298023141723303,0.002619315531418266,0.5264824218150714,7,8,-1,42
forecast_safe_ramp,kpx_group_3,33.0,210,0.16644342699138318,0.16635792000681163,-8.550698457155711e-05,-0.017956466760026994,9,4,5,42
forecast_safe_ramp,kpx_group_3,34.0,216,0.1660658605732572,0.1644108161987234,-0.0016550443745338196,-0.35748958489930505,7,9,-2,42
forecast_safe_ramp,kpx_group_3,35.0,207,0.1608926918529816,0.16065145752872634,-0.00024123432425526397,-0.04993550512083964,11,8,3,42
source_disagreement,kpx_group_1,12.0,242,0.11450733421264186,0.11805675257582814,0.0035494183631862635,0.8589592438910758,7,15,-8,42
source_disagreement,kpx_group_1,13.0,231,0.11406959996320223,0.11637544103335988,0.002305841070157654,0.532649287206418,8,10,-2,42
source_disagreement,kpx_group_1,14.0,241,0.11476055219637361,0.11635379664925845,0.0015932444528848416,0.3839719131452468,8,9,-1,42
source_disagreement,kpx_group_1,15.0,254,0.1119384700207339,0.11268246957052853,0.0007439995497946495,0.18897588564784099,12,14,-2,42
source_disagreement,kpx_group_1,16.0,247,0.11859671246476278,0.1191557112557701,0.0005589987910073095,0.13807270137880542,15,12,3,42
source_disagreement,kpx_group_1,17.0,244,0.11295231425576077,0.11522173867947962,0.0022694244237188572,0.5537395593874012,13,9,4,42
source_disagreement,kpx_group_1,18.0,231,0.12609396417597332,0.1264574689280108,0.00036350475203746605,0.08396959772065465,9,8,1,42
source_disagreement,kpx_group_1,19.0,219,0.12816961568342425,0.12770604072794725,-0.0004635749554770019,-0.10152291524946341,9,12,-3,42
source_disagreement,kpx_group_1,20.0,203,0.11974519422061708,0.12078697852369999,0.0010417843030828947,0.21148221352582763,16,14,2,42
source_disagreement,kpx_group_1,21.0,190,0.12402043047761828,0.124781545571862,0.0007611150942437141,0.14461186790630567,3,8,-5,42
source_disagreement,kpx_group_1,22.0,179,0.11192003772904609,0.11301118368539638,0.0010911459563502802,0.19531512618670013,10,8,2,42
source_disagreement,kpx_group_1,23.0,165,0.1116991278694959,0.1174176676287408,0.005718539759244897,0.9435590602754079,6,4,2,42
source_disagreement,kpx_group_1,24.0,162,0.11035942036088282,0.11410813019562453,0.0037487098347417347,0.607290993228161,5,13,-8,42
source_disagreement,kpx_group_1,25.0,167,0.11332645336525092,0.11582322447737944,0.0024967711121285066,0.41696077572546064,7,9,-2,42
source_disagreement,kpx_group_1,26.0,171,0.10705268228050174,0.10877599541005381,0.0017233131295520602,0.2946865451534023,7,16,-9,42
source_disagreement,kpx_group_1,27.0,165,0.11447361136267235,0.1174555104059621,0.0029818990432897564,0.4920133421428098,8,4,4,42
source_disagreement,kpx_group_1,28.0,170,0.12237245434434389,0.12320399498308385,0.0008315406387399595,0.14136190858579312,4,7,-3,42
source_disagreement,kpx_group_1,29.0,181,0.12097234259619204,0.12206561285247437,0.0010932702562823423,0.19788191638710395,5,12,-7,42
source_disagreement,kpx_group_1,30.0,190,0.12107476084208478,0.12074732416493106,-0.0003274366771537296,-0.062212968659208626,8,11,-3,42
source_disagreement,kpx_group_1,31.0,209,0.12836184068891535,0.13035455080176517,0.001992710112849832,0.4164764135856148,5,8,-3,42
source_disagreement,kpx_group_1,32.0,221,0.12650407950648793,0.12589696297975955,-0.0006071165267283615,-0.1341727524069679,10,11,-1,42
source_disagreement,kpx_group_1,33.0,228,0.13173782209755416,0.13148958838840077,-0.00024823370915339887,-0.05659728568697494,6,6,0,42
source_disagreement,kpx_group_1,34.0,241,0.14211001537078752,0.14137955316220038,-0.0007304622085871621,-0.17604139226950605,8,6,2,42
source_disagreement,kpx_group_1,35.0,238,0.12167431042919225,0.12104098757330341,-0.0006333228558888503,-0.15073083970154638,9,11,-2,42
source_disagreement,kpx_group_2,12.0,237,0.11396481560576321,0.1144923199168669,0.0005275043111036856,0.1250185217315735,10,9,1,42
source_disagreement,kpx_group_2,13.0,237,0.12211059315533601,0.12289075435949764,0.0007801612041616417,0.18489820538630908,12,8,4,42
source_disagreement,kpx_group_2,14.0,233,0.11794909824574044,0.1174167173025029,-0.0005323809432375506,-0.12404475977434928,11,12,-1,42
source_disagreement,kpx_group_2,15.0,240,0.11778154766163042,0.11775307506319385,-2.847259843655983e-05,-0.006833423624774359,14,11,3,42
source_disagreement,kpx_group_2,16.0,238,0.12023664825577138,0.12113915801042136,0.0009025097546499847,0.21479732160669635,10,14,-4,42
source_disagreement,kpx_group_2,17.0,232,0.1210851165198797,0.12184949854718767,0.0007643820273079784,0.177336630335451,13,16,-3,42
source_disagreement,kpx_group_2,18.0,219,0.12446823422467097,0.12686669139006224,0.00239845716539127,0.5252621192206881,5,13,-8,42
source_disagreement,kpx_group_2,19.0,221,0.12193832699429619,0.12493741565428829,0.002999088659992107,0.6627985938582557,9,12,-3,42
source_disagreement,kpx_group_2,20.0,202,0.12145637248277107,0.12495555712975948,0.0034991846469884,0.7068352986916568,8,12,-4,42
source_disagreement,kpx_group_2,21.0,188,0.13465772938438442,0.1392716126034258,0.004613883219041395,0.8674100451797823,6,10,-4,42
source_disagreement,kpx_group_2,22.0,176,0.125325073392584,0.12944336373626175,0.004118290343677746,0.7248191004872833,6,8,-2,42
source_disagreement,kpx_group_2,23.0,169,0.12023823419541269,0.12281299503573921,0.0025747608403264973,0.4351345820151781,4,10,-6,42
source_disagreement,kpx_group_2,24.0,167,0.11700858679730355,0.11893529552868258,0.0019267087313790089,0.32176035814029447,4,8,-4,42
source_disagreement,kpx_group_2,25.0,167,0.12581887544808934,0.1267506700807118,0.0009317946326224783,0.15560970364795387,11,7,4,42
source_disagreement,kpx_group_2,26.0,172,0.1164730928018611,0.11824241620034079,0.0017693233984796917,0.304323624538507,10,10,0,42
source_disagreement,kpx_group_2,27.0,168,0.1154253664094443,0.11406510377141385,-0.0013602626380304465,-0.228524123189115,10,4,6,42
source_disagreement,kpx_group_2,28.0,170,0.13240279837174,0.13459045992725052,0.0021876615555105347,0.3719024644367909,11,6,5,42
source_disagreement,kpx_group_2,29.0,187,0.12644562765008394,0.12433962137375495,-0.002106006276328988,-0.39382317367352077,8,11,-3,42
source_disagreement,kpx_group_2,30.0,199,0.12186562317897517,0.11815719691678883,-0.003708426262186334,-0.7379768261750805,8,6,2,42
source_disagreement,kpx_group_2,31.0,210,0.13310542467412267,0.13440802445758682,0.001302599783464157,0.273545954527473,12,9,3,42
source_disagreement,kpx_group_2,32.0,227,0.12581604132954263,0.12749813846130414,0.0016820971317615268,0.3818360489098666,11,12,-1,42
source_disagreement,kpx_group_2,33.0,236,0.1293823296531416,0.12903193575478716,-0.00035039389835443197,-0.08269296001164594,12,10,2,42
source_disagreement,kpx_group_2,34.0,241,0.14051891470391198,0.14122788235511802,0.0007089676512060565,0.17086120394065962,16,16,0,42
source_disagreement,kpx_group_2,35.0,240,0.12991313558904616,0.1289004347213323,-0.00101270086771385,-0.243048208251324,5,12,-7,42
source_disagreement,kpx_group_3,12.0,214,0.14524536682680478,0.14593028004156522,0.0006849132147604348,0.14657142795873304,10,11,-1,42
source_disagreement,kpx_group_3,13.0,220,0.14318194173242782,0.14551839286150023,0.00233645112907239,0.5140192483959258,11,10,1,42
source_disagreement,kpx_group_3,14.0,215,0.14285884330198265,0.14473797559227536,0.0018791322902927015,0.4040134424129308,6,8,-2,42
source_disagreement,kpx_group_3,15.0,225,0.14271920688329012,0.14125436049818024,-0.0014648463851099068,-0.32959043664972903,10,8,2,42
source_disagreement,kpx_group_3,16.0,216,0.14761620956734542,0.14538913927490565,-0.0022270702924397636,-0.48104718316698897,9,9,0,42
source_disagreement,kpx_group_3,17.0,212,0.15067194318523452,0.14707896455023003,-0.0035929786350044905,-0.761711470620952,10,6,4,42
source_disagreement,kpx_group_3,18.0,198,0.15968722753587927,0.157236725388583,-0.0024505021472962935,-0.4851994251646661,7,6,1,42
source_disagreement,kpx_group_3,19.0,194,0.14995111429791186,0.1461404685523269,-0.0038106457455849767,-0.7392652746434855,11,3,8,42
source_disagreement,kpx_group_3,20.0,184,0.1385604705376444,0.13871678872696652,0.00015631818932211554,0.028762546835269256,10,8,2,42
source_disagreement,kpx_group_3,21.0,172,0.14524416886390037,0.14557383250797204,0.00032966364407166374,0.05670214678032617,8,4,4,42
source_disagreement,kpx_group_3,22.0,168,0.1399486169552146,0.1379015015166156,-0.002047115438598994,-0.343915393684631,6,8,-2,42
source_disagreement,kpx_group_3,23.0,161,0.1270123083968133,0.1303382698851533,0.0033259614883399866,0.5354797996227378,5,13,-8,42
source_disagreement,kpx_group_3,24.0,159,0.13134437057174936,0.13404253376256425,0.0026981631908149124,0.4290079473395711,4,6,-2,42
source_disagreement,kpx_group_3,25.0,163,0.12648148950821672,0.12747775754998397,0.0009962680417672553,0.1623916908080626,10,8,2,42
source_disagreement,kpx_group_3,26.0,168,0.1270199155049211,0.1257260344682076,-0.0012938810367134855,-0.21737201416786558,8,9,-1,42
source_disagreement,kpx_group_3,27.0,165,0.12759302088316934,0.12553012006823075,-0.002062900814938596,-0.3403786344648683,7,5,2,42
source_disagreement,kpx_group_3,28.0,162,0.15566401390088547,0.15577120659080926,0.00010719268992379226,0.017365215767654346,4,5,-1,42
source_disagreement,kpx_group_3,29.0,176,0.12681378235059498,0.12991527141497852,0.00310148906438357,0.5458620753315083,3,6,-3,42
source_disagreement,kpx_group_3,30.0,177,0.1402210807547664,0.14254710909080842,0.002326028336042025,0.4117070154794384,5,10,-5,42
source_disagreement,kpx_group_3,31.0,183,0.16045186564072253,0.1625786279487281,0.0021267623080055763,0.3891975023650205,9,9,0,42
source_disagreement,kpx_group_3,32.0,201,0.16036091588581475,0.16140721531839156,0.001046299432576791,0.210306185947935,12,9,3,42
source_disagreement,kpx_group_3,33.0,210,0.16644342699138318,0.16759905447538498,0.0011556274840017913,0.2426817716403762,12,7,5,42
source_disagreement,kpx_group_3,34.0,216,0.1660658605732572,0.1653137052947882,-0.0007521552784689883,-0.16246554014930148,8,11,-3,42
source_disagreement,kpx_group_3,35.0,207,0.1608926918529816,0.16227967068867943,0.0013869788356978346,0.2871046189894518,10,14,-4,42
all_forecast_time_features,kpx_group_1,12.0,242,0.11450733421264186,0.11667963534519835,0.0021723011325564725,0.5256968740786664,17,25,-8,42
all_forecast_time_features,kpx_group_1,13.0,231,0.11406959996320223,0.12036924003042267,0.006299640067220429,1.4552168555279192,13,19,-6,42
all_forecast_time_features,kpx_group_1,14.0,241,0.11476055219637361,0.11867106971519044,0.003910517518816828,0.9424347220348555,17,11,6,42
all_forecast_time_features,kpx_group_1,15.0,254,0.1119384700207339,0.11644168007325453,0.0045032100525206455,1.143815353340244,17,22,-5,42
all_forecast_time_features,kpx_group_1,16.0,247,0.11859671246476278,0.12121163687208429,0.0026149244073215045,0.6458863286084116,19,20,-1,42
all_forecast_time_features,kpx_group_1,17.0,244,0.11295231425576077,0.11706659981428919,0.004114285558528428,1.0038856762809365,16,17,-1,42
all_forecast_time_features,kpx_group_1,18.0,231,0.12609396417597332,0.12586490754726992,-0.0002290566287034061,-0.05291208123048681,14,19,-5,42
all_forecast_time_features,kpx_group_1,19.0,219,0.12816961568342425,0.13221828037607705,0.004048664692652797,0.8866575676909624,15,18,-3,42
all_forecast_time_features,kpx_group_1,20.0,203,0.11974519422061708,0.12414386369329083,0.00439866947267375,0.8929299029527712,10,20,-10,42
all_forecast_time_features,kpx_group_1,21.0,190,0.12402043047761828,0.1284638564651083,0.004443425987490023,0.8442509376231043,8,15,-7,42
all_forecast_time_features,kpx_group_1,22.0,179,0.11192003772904609,0.1192464602583733,0.007326422529327198,1.3114296327495685,17,20,-3,42
all_forecast_time_features,kpx_group_1,23.0,165,0.1116991278694959,0.1223931499532803,0.010694022083784406,1.7645136438244269,4,15,-11,42
all_forecast_time_features,kpx_group_1,24.0,162,0.11035942036088282,0.11806349128005592,0.007704070919173087,1.2480594889060401,9,20,-11,42
all_forecast_time_features,kpx_group_1,25.0,167,0.11332645336525092,0.12043392672300546,0.007107473357754531,1.1869480507450068,11,17,-6,42
all_forecast_time_features,kpx_group_1,26.0,171,0.10705268228050174,0.10922194088983588,0.0021692586093341247,0.3709432221961353,12,15,-3,42
all_forecast_time_features,kpx_group_1,27.0,165,0.11447361136267235,0.11863090502963027,0.004157293666957926,0.6859534550480578,7,11,-4,42
all_forecast_time_features,kpx_group_1,28.0,170,0.12237245434434389,0.1268200129329328,0.004447558588588914,0.7560849600601154,7,9,-2,42
all_forecast_time_features,kpx_group_1,29.0,181,0.12097234259619204,0.12752665513042474,0.006554312534232708,1.18633056869612,6,24,-18,42
all_forecast_time_features,kpx_group_1,30.0,190,0.12107476084208478,0.12414666159812014,0.003071900756035355,0.5836611436467174,16,17,-1,42
all_forecast_time_features,kpx_group_1,31.0,209,0.12836184068891535,0.12931565776230314,0.0009538170733878023,0.19934776833805068,7,14,-7,42
all_forecast_time_features,kpx_group_1,32.0,221,0.12650407950648793,0.12829210289689935,0.0017880233904114372,0.39515316928092764,13,16,-3,42
all_forecast_time_features,kpx_group_1,33.0,228,0.13173782209755416,0.13497137312060614,0.0032335510230519704,0.7372496332558492,7,13,-6,42
all_forecast_time_features,kpx_group_1,34.0,241,0.14211001537078752,0.14487117292899268,0.00276115755820515,0.6654389715274411,11,14,-3,42
all_forecast_time_features,kpx_group_1,35.0,238,0.12167431042919225,0.1255084746773927,0.003834164248200436,0.9125310910717038,14,22,-8,42
all_forecast_time_features,kpx_group_2,12.0,237,0.11396481560576321,0.11427681121844677,0.00031199561268356797,0.0739429602060056,17,18,-1,42
all_forecast_time_features,kpx_group_2,13.0,237,0.12211059315533601,0.1204113880356494,-0.0016992051196866099,-0.40271161336572653,14,11,3,42
all_forecast_time_features,kpx_group_2,14.0,233,0.11794909824574044,0.11634579544329417,-0.0016033028024462865,-0.3735695529699848,20,14,6,42
all_forecast_time_features,kpx_group_2,15.0,240,0.11778154766163042,0.11759193610890392,-0.0001896115527264934,-0.045506772654358416,15,19,-4,42
all_forecast_time_features,kpx_group_2,16.0,238,0.12023664825577138,0.12238590233679597,0.0021492540810245982,0.5115224712838544,16,24,-8,42
all_forecast_time_features,kpx_group_2,17.0,232,0.1210851165198797,0.11639670661187365,-0.004688409908006056,-1.087711098657405,16,16,0,42
all_forecast_time_features,kpx_group_2,18.0,219,0.12446823422467097,0.12546227160616147,0.0009940373814904908,0.21769418654641748,10,15,-5,42
all_forecast_time_features,kpx_group_2,19.0,221,0.12193832699429619,0.12657249778186533,0.0046341707875691435,1.0241517440527808,13,21,-8,42
all_forecast_time_features,kpx_group_2,20.0,202,0.12145637248277107,0.12998323094037703,0.008526858457605957,1.7224254084364032,13,21,-8,42
all_forecast_time_features,kpx_group_2,21.0,188,0.13465772938438442,0.13978693099532466,0.005129201610940246,0.9642899028567663,5,18,-13,42
all_forecast_time_features,kpx_group_2,22.0,176,0.125325073392584,0.1287368265950304,0.003411753202446428,0.6004685636305713,6,10,-4,42
all_forecast_time_features,kpx_group_2,23.0,169,0.12023823419541269,0.12170690616534677,0.0014686719699340636,0.24820556291885673,8,13,-5,42
all_forecast_time_features,kpx_group_2,24.0,167,0.11700858679730355,0.11712486754294991,0.00011628074564637141,0.019418884522944026,10,12,-2,42
all_forecast_time_features,kpx_group_2,25.0,167,0.12581887544808934,0.12330605860761111,-0.002512816840478231,-0.4196404123598646,9,6,3,42
all_forecast_time_features,kpx_group_2,26.0,172,0.1164730928018611,0.11593255060259194,-0.0005405421992691591,-0.09297325827429537,11,17,-6,42
all_forecast_time_features,kpx_group_2,27.0,168,0.1154253664094443,0.11535939597643267,-6.597043301162465e-05,-0.011083032745952941,13,14,-1,42
all_forecast_time_features,kpx_group_2,28.0,170,0.13240279837174,0.13652734661631571,0.004124548244575722,0.7011732015778728,15,8,7,42
all_forecast_time_features,kpx_group_2,29.0,187,0.12644562765008394,0.12645441361086307,8.78596077914179e-06,0.0016429746656995148,11,15,-4,42
all_forecast_time_features,kpx_group_2,30.0,199,0.12186562317897517,0.12250239179916758,0.000636768620192402,0.126716955418288,15,16,-1,42
all_forecast_time_features,kpx_group_2,31.0,210,0.13310542467412267,0.13117656609848524,-0.0019288585756374293,-0.40506030088386014,24,13,11,42
all_forecast_time_features,kpx_group_2,32.0,227,0.12581604132954263,0.1263914001031609,0.0005753587736182826,0.13060644161135015,20,11,9,42
all_forecast_time_features,kpx_group_2,33.0,236,0.1293823296531416,0.1341660535086822,0.0047837238555405864,1.1289588299075783,15,16,-1,42
all_forecast_time_features,kpx_group_2,34.0,241,0.14051891470391198,0.1459662165767215,0.0054473018728095676,1.3127997513471057,15,22,-7,42
all_forecast_time_features,kpx_group_2,35.0,240,0.12991313558904616,0.12924403259624795,-0.000669102992798209,-0.16058471827157014,13,20,-7,42
all_forecast_time_features,kpx_group_3,12.0,214,0.14524536682680478,0.1494020124136891,0.004156645586884353,0.8895221555932515,12,14,-2,42
all_forecast_time_features,kpx_group_3,13.0,220,0.14318194173242782,0.14739840474380358,0.004216463011375767,0.9276218625026688,14,17,-3,42
all_forecast_time_features,kpx_group_3,14.0,215,0.14285884330198265,0.14610601489883246,0.0032471715968498136,0.6981418933227099,11,17,-6,42
all_forecast_time_features,kpx_group_3,15.0,225,0.14271920688329012,0.14173352461585428,-0.0009856822674358628,-0.22177851017306915,18,15,3,42
all_forecast_time_features,kpx_group_3,16.0,216,0.14761620956734542,0.14122501098237328,-0.006391198584972131,-1.3804988943539804,23,16,7,42
all_forecast_time_features,kpx_group_3,17.0,212,0.15067194318523452,0.14475364861005846,-0.005918294575176065,-1.2546784499373258,22,13,9,42
all_forecast_time_features,kpx_group_3,18.0,198,0.15968722753587927,0.1571582012842889,-0.0025290262515903794,-0.5007471978148951,11,13,-2,42
all_forecast_time_features,kpx_group_3,19.0,194,0.14995111429791186,0.15050247446585116,0.0005513601679392799,0.1069638725802203,17,11,6,42
all_forecast_time_features,kpx_group_3,20.0,184,0.1385604705376444,0.14150184817487446,0.002941377637230069,0.5412134852503326,17,11,6,42
all_forecast_time_features,kpx_group_3,21.0,172,0.14524416886390037,0.15102966452179076,0.005785495657890374,0.9951052531571443,13,9,4,42
all_forecast_time_features,kpx_group_3,22.0,168,0.1399486169552146,0.14228145038513698,0.0023328334299223706,0.39191601622695826,6,16,-10,42
all_forecast_time_features,kpx_group_3,23.0,161,0.1270123083968133,0.12817539354209123,0.001163085145277917,0.18725670838974462,7,17,-10,42
all_forecast_time_features,kpx_group_3,24.0,159,0.13134437057174936,0.1315686608387664,0.000224290267017054,0.03566215245571159,10,10,0,42
all_forecast_time_features,kpx_group_3,25.0,163,0.12648148950821672,0.12360612879313253,-0.0028753607150841893,-0.46868379655872283,10,8,2,42
all_forecast_time_features,kpx_group_3,26.0,168,0.1270199155049211,0.12139109774238414,-0.005628817762536947,-0.9456413841062071,15,11,4,42
all_forecast_time_features,kpx_group_3,27.0,165,0.12759302088316934,0.12889129165999907,0.001298270776829714,0.21421467817690282,10,17,-7,42
all_forecast_time_features,kpx_group_3,28.0,162,0.15566401390088547,0.15405520423175567,-0.0016088096691297775,-0.26062716639902395,16,10,6,42
all_forecast_time_features,kpx_group_3,29.0,176,0.12681378235059498,0.12890284096329288,0.002089058612697899,0.3676743158348302,16,9,7,42
all_forecast_time_features,kpx_group_3,30.0,177,0.1402210807547664,0.1439768599453372,0.0037557791905708125,0.6647729167310338,12,14,-2,42
all_forecast_time_features,kpx_group_3,31.0,183,0.16045186564072253,0.15828232842850523,-0.002169537212217303,-0.39702530983576645,12,13,-1,42
all_forecast_time_features,kpx_group_3,32.0,201,0.16036091588581475,0.1576734532836178,-0.0026874626021969887,-0.5401799830415948,13,11,2,42
all_forecast_time_features,kpx_group_3,33.0,210,0.16644342699138318,0.16770004758873083,0.0012566205973476453,0.2638903254430055,17,15,2,42
all_forecast_time_features,kpx_group_3,34.0,216,0.1660658605732572,0.16766318365438052,0.0015973230811233007,0.34502178552263296,11,11,0,42
all_forecast_time_features,kpx_group_3,35.0,207,0.1608926918529816,0.16232798654641872,0.0014352946934370985,0.29710600154147937,18,19,-1,42
all_plus_2025_lead_month_weight,kpx_group_1,12.0,242,0.11450733421264186,0.1187006240567922,0.004193289844150332,1.0147761422843804,21,25,-4,42
all_plus_2025_lead_month_weight,kpx_group_1,13.0,231,0.11406959996320223,0.11949664342342087,0.005427043460218627,1.253647039310503,19,23,-4,42
all_plus_2025_lead_month_weight,kpx_group_1,14.0,241,0.11476055219637361,0.1202241427503069,0.005463590553933292,1.3167253234979235,20,15,5,42
all_plus_2025_lead_month_weight,kpx_group_1,15.0,254,0.1119384700207339,0.11515326339280793,0.0032147933720740427,0.8165575165068069,18,19,-1,42
all_plus_2025_lead_month_weight,kpx_group_1,16.0,247,0.11859671246476278,0.12218402420805018,0.003587311743287391,0.8860660005919856,18,19,-1,42
all_plus_2025_lead_month_weight,kpx_group_1,17.0,244,0.11295231425576077,0.11888623723441541,0.005933922978654656,1.447877206791736,12,20,-8,42
all_plus_2025_lead_month_weight,kpx_group_1,18.0,231,0.12609396417597332,0.12886911180959668,0.0027751476336233503,0.6410591033669939,13,18,-5,42
all_plus_2025_lead_month_weight,kpx_group_1,19.0,219,0.12816961568342425,0.13035618846203217,0.002186572778607916,0.4788594385151336,11,18,-7,42
all_plus_2025_lead_month_weight,kpx_group_1,20.0,203,0.11974519422061708,0.1253109911389385,0.005565796918321414,1.1298567744192471,9,18,-9,42
all_plus_2025_lead_month_weight,kpx_group_1,21.0,190,0.12402043047761828,0.1275789852476733,0.003558554770055015,0.6761254063104529,9,15,-6,42
all_plus_2025_lead_month_weight,kpx_group_1,22.0,179,0.11192003772904609,0.11937843448933988,0.007458396760293784,1.3350530200925872,18,16,2,42
all_plus_2025_lead_month_weight,kpx_group_1,23.0,165,0.1116991278694959,0.12119108205136535,0.009491954181869457,1.5661724400084605,6,13,-7,42
all_plus_2025_lead_month_weight,kpx_group_1,24.0,162,0.11035942036088282,0.11829656425854904,0.007937143897666216,1.2858173114219271,14,14,0,42
all_plus_2025_lead_month_weight,kpx_group_1,25.0,167,0.11332645336525092,0.11695334234601382,0.0036268889807628824,0.6056904597874013,12,16,-4,42
all_plus_2025_lead_month_weight,kpx_group_1,26.0,171,0.10705268228050174,0.10712988190010887,7.71996196071145e-05,0.013201134952816579,16,13,3,42
all_plus_2025_lead_month_weight,kpx_group_1,27.0,165,0.11447361136267235,0.11763989601157902,0.0031662846489066906,0.522436967069604,9,13,-4,42
all_plus_2025_lead_month_weight,kpx_group_1,28.0,170,0.12237245434434389,0.12553023074392408,0.003157776399580194,0.536821987928633,11,8,3,42
all_plus_2025_lead_month_weight,kpx_group_1,29.0,181,0.12097234259619204,0.12696896570770447,0.0059966231115124585,1.085388783183755,10,23,-13,42
all_plus_2025_lead_month_weight,kpx_group_1,30.0,190,0.12107476084208478,0.12416580647553188,0.003091045633447095,0.587298670354948,16,19,-3,42
all_plus_2025_lead_month_weight,kpx_group_1,31.0,209,0.12836184068891535,0.13136946483043477,0.0030076241415194186,0.6285934455775585,9,13,-4,42
all_plus_2025_lead_month_weight,kpx_group_1,32.0,221,0.12650407950648793,0.12899010865938135,0.00248602915289343,0.549412442789448,11,21,-10,42
all_plus_2025_lead_month_weight,kpx_group_1,33.0,228,0.13173782209755416,0.1348014617359271,0.0030636396383729326,0.6985098375490286,8,22,-14,42
all_plus_2025_lead_month_weight,kpx_group_1,34.0,241,0.14211001537078752,0.1446537140621451,0.002543698691357609,0.6130313846171838,11,14,-3,42
all_plus_2025_lead_month_weight,kpx_group_1,35.0,238,0.12167431042919225,0.12605338342527175,0.004379072996079512,1.0422193730669238,13,21,-8,42
all_plus_2025_lead_month_weight,kpx_group_2,12.0,237,0.11396481560576321,0.11678537615725032,0.002820560551487114,0.668472850702446,22,22,0,42
all_plus_2025_lead_month_weight,kpx_group_2,13.0,237,0.12211059315533601,0.1256929630565367,0.00358236990120068,0.8490216665845611,9,18,-9,42
all_plus_2025_lead_month_weight,kpx_group_2,14.0,233,0.11794909824574044,0.11995347743195121,0.0020043791862107588,0.4670203503871068,17,22,-5,42
all_plus_2025_lead_month_weight,kpx_group_2,15.0,240,0.11778154766163042,0.11927631313895708,0.001494765477326661,0.35874371455839865,16,18,-2,42
all_plus_2025_lead_month_weight,kpx_group_2,16.0,238,0.12023664825577138,0.12399402684924457,0.0037573785934732094,0.8942561052466238,14,26,-12,42
all_plus_2025_lead_month_weight,kpx_group_2,17.0,232,0.1210851165198797,0.11822336766452807,-0.0028617488553516336,-0.663925734441579,16,18,-2,42
all_plus_2025_lead_month_weight,kpx_group_2,18.0,219,0.12446823422467097,0.12595532810784973,0.0014870938831787535,0.32567356041614703,14,17,-3,42
all_plus_2025_lead_month_weight,kpx_group_2,19.0,221,0.12193832699429619,0.12856244553716858,0.006624118542872413,1.4639301979748032,15,23,-8,42
all_plus_2025_lead_month_weight,kpx_group_2,20.0,202,0.12145637248277107,0.13199360313929756,0.010537230656526479,2.1285205926183486,11,24,-13,42
all_plus_2025_lead_month_weight,kpx_group_2,21.0,188,0.13465772938438442,0.14275600084829052,0.008098271463906116,1.5224750352143497,2,16,-14,42
all_plus_2025_lead_month_weight,kpx_group_2,22.0,176,0.125325073392584,0.13120631418712983,0.0058812407945458165,1.0350983798400637,8,14,-6,42
all_plus_2025_lead_month_weight,kpx_group_2,23.0,169,0.12023823419541269,0.12207872259870545,0.0018404884032927381,0.31104254015647276,11,12,-1,42
all_plus_2025_lead_month_weight,kpx_group_2,24.0,167,0.11700858679730355,0.11682345707494175,-0.00018512972236180605,-0.03091666363442161,11,14,-3,42
all_plus_2025_lead_month_weight,kpx_group_2,25.0,167,0.12581887544808934,0.12666733494098378,0.0008484594928944611,0.141692735313375,11,8,3,42
all_plus_2025_lead_month_weight,kpx_group_2,26.0,172,0.1164730928018611,0.11686497548686171,0.00039188268500062103,0.06740382182010682,20,19,1,42
all_plus_2025_lead_month_weight,kpx_group_2,27.0,168,0.1154253664094443,0.11578276010705639,0.0003573936976120941,0.060042141198831805,18,15,3,42
all_plus_2025_lead_month_weight,kpx_group_2,28.0,170,0.13240279837174,0.1378326818104993,0.005429883438759303,0.9230801845890815,15,11,4,42
all_plus_2025_lead_month_weight,kpx_group_2,29.0,187,0.12644562765008394,0.12879899641055575,0.002353368760471832,0.4400799582082326,8,21,-13,42
all_plus_2025_lead_month_weight,kpx_group_2,30.0,199,0.12186562317897517,0.12332540723974075,0.0014597840607655818,0.2904970280923508,13,17,-4,42
all_plus_2025_lead_month_weight,kpx_group_2,31.0,210,0.13310542467412267,0.12742586358614175,-0.005679561087980908,-1.1927078284759907,24,8,16,42
all_plus_2025_lead_month_weight,kpx_group_2,32.0,227,0.12581604132954263,0.12582920262893624,1.3161299393622688e-05,0.00298761496235235,20,15,5,42
