experiment,month,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
source_disagreement,9,34.0,42,0.13013681869931742,0.12892319263702018,-0.001213626062297236,-0.05097229461648391,3,3,0,42
source_disagreement,9,35.0,40,0.12757878359755614,0.12594059775059352,-0.0016381858469626358,-0.06552743387850543,3,1,2,42
source_disagreement,10,12.0,44,0.11666377797575113,0.11990849873863776,0.0032447207628866254,0.1427677135670115,0,4,-4,42
source_disagreement,10,13.0,43,0.12131929879326261,0.11893237745642302,-0.002386921336839578,-0.10263761748410186,3,2,1,42
source_disagreement,10,14.0,38,0.13495070236548637,0.1316171542427518,-0.0033335481227345885,-0.12667482866391436,3,3,0,42
source_disagreement,10,15.0,41,0.12550718584756626,0.1231891808848902,-0.002318004962676085,-0.09503820346971947,4,0,4,42
source_disagreement,10,16.0,42,0.14615291352987758,0.14005358246367655,-0.006099331066201035,-0.25617190478044344,0,1,-1,42
source_disagreement,10,17.0,46,0.14914396847249914,0.1457848545913189,-0.003359113881180258,-0.15451923853429186,3,0,3,42
source_disagreement,10,18.0,47,0.14904426337931515,0.14311717948507044,-0.005927083894244718,-0.27857294302950175,1,0,1,42
source_disagreement,10,19.0,47,0.13767945297485815,0.13757027125581442,-0.00010918171904374994,-0.005131540795056247,4,0,4,42
source_disagreement,10,20.0,42,0.11104646297915398,0.11531739740839468,0.00427093442924071,0.17937924602810984,2,3,-1,42
source_disagreement,10,21.0,31,0.14194082796052387,0.13954592592721304,-0.0023949020333108163,-0.0742419630326353,0,0,0,42
source_disagreement,10,22.0,25,0.13019577693373366,0.13159659820252273,0.001400821268789055,0.035020531719726376,4,2,2,42
source_disagreement,10,23.0,24,0.1296771545951966,0.1317138171669658,0.002036662571769216,0.048879901722461185,1,0,1,42
source_disagreement,10,24.0,30,0.11744819452976793,0.12251830993812236,0.005070115408354434,0.152103462250633,1,1,0,42
source_disagreement,10,25.0,29,0.13170858882356246,0.1284244934702487,-0.003284095353313749,-0.09523876524609871,4,1,3,42
source_disagreement,10,26.0,30,0.09658001909326006,0.09624169942522201,-0.000338319668038042,-0.01014959004114126,2,1,1,42
source_disagreement,10,27.0,27,0.10798673927802446,0.1076809845281989,-0.0003057547498255596,-0.008255378245290108,4,0,4,42
source_disagreement,10,28.0,26,0.09889914048112287,0.10427232110215603,0.00537318062103315,0.1397026961468619,1,3,-2,42
source_disagreement,10,29.0,26,0.1436154746528795,0.14749271571954664,0.0038772410666671315,0.10080826773334542,2,1,1,42
source_disagreement,10,30.0,33,0.13521762069388207,0.13061738090182842,-0.004600239792053656,-0.15180791313777064,1,4,-3,42
source_disagreement,10,31.0,37,0.09431658698056265,0.0978742615872926,0.0035576746067299382,0.13163396044900771,1,1,0,42
source_disagreement,10,32.0,46,0.08886493391808437,0.09036953826199101,0.0015046043439066585,0.0692117998197063,3,2,1,42
source_disagreement,10,33.0,48,0.12605565763300008,0.12264639334352427,-0.0034092642894758165,-0.1636446858948392,2,0,2,42
source_disagreement,10,34.0,46,0.14103122925825315,0.13690849001814479,-0.004122739240108355,-0.18964600504498436,0,1,-1,42
source_disagreement,10,35.0,47,0.12650638623882926,0.12076874375603354,-0.005737642482795708,-0.26966919669139827,4,0,4,42
source_disagreement,11,12.0,48,0.1149392454863466,0.12465607243153441,0.009716826945187803,0.46640769336901455,3,7,-4,42
source_disagreement,11,13.0,45,0.14391208826802415,0.14910133638386605,0.00518924811584191,0.23351616521288596,1,1,0,42
source_disagreement,11,14.0,47,0.13846225647452404,0.14733015893414966,0.00886790245962563,0.41679141560240457,0,4,-4,42
source_disagreement,11,15.0,52,0.15150297605900795,0.15184564989130592,0.00034267383229796285,0.01781903927949407,4,1,3,42
source_disagreement,11,16.0,45,0.12614471553119994,0.12636885061276593,0.00022413508156599786,0.010086078670469904,5,1,4,42
source_disagreement,11,17.0,44,0.13542127529575365,0.13522830979149741,-0.00019296550425622528,-0.008490482187273912,0,2,-2,42
source_disagreement,11,18.0,40,0.17197243391438266,0.17125043170706963,-0.0007220022073130261,-0.028880088292521047,1,2,-1,42
source_disagreement,11,19.0,40,0.1382996544263332,0.141376348791,0.0030766943646667847,0.12306777458667138,1,2,-1,42
source_disagreement,11,20.0,37,0.11645493554064933,0.12216393175900843,0.005708996218359102,0.21123286007928677,2,6,-4,42
source_disagreement,11,21.0,33,0.1341938285852538,0.13374301019932244,-0.00045081838593135243,-0.014877006735734631,3,1,2,42
source_disagreement,11,22.0,32,0.11543078030889857,0.10686067110875563,-0.008570109200142933,-0.27424349440457385,1,0,1,42
source_disagreement,11,23.0,29,0.11202803787887106,0.11788401881142914,0.005855980932558094,0.16982344704418473,1,1,0,42
source_disagreement,11,24.0,31,0.10847827901312396,0.10977669073111684,0.0012984117179928969,0.040250763257779806,1,1,0,42
source_disagreement,11,25.0,32,0.10662980528639562,0.10836812930512522,0.001738324018729605,0.05562636859934736,2,1,1,42
source_disagreement,11,26.0,33,0.11386080547855008,0.10629815641012373,-0.007562649068426353,-0.24956741925806966,3,1,2,42
source_disagreement,11,27.0,34,0.09517958818722945,0.09367293106544217,-0.0015066571217872804,-0.05122634214076753,2,0,2,42
source_disagreement,11,28.0,34,0.11603794012868163,0.12124596128477616,0.005208021156094525,0.17707271930721383,0,3,-3,42
source_disagreement,11,29.0,39,0.1224186447311764,0.12149590723856415,-0.000922737492612242,-0.03598676221187744,1,5,-4,42
source_disagreement,11,30.0,41,0.1274629745056708,0.13142143129452377,0.0039584567888529855,0.1622967283429724,2,4,-2,42
source_disagreement,11,31.0,41,0.1339262595473,0.1321558554277002,-0.001770404119599796,-0.07258656890359164,2,0,2,42
source_disagreement,11,32.0,45,0.13957247666427006,0.14229125272062945,0.002718776056359385,0.12234492253617232,2,5,-3,42
source_disagreement,11,33.0,46,0.1575941355428402,0.16358170766770663,0.0059875721248664245,0.2754283177438555,3,2,1,42
source_disagreement,11,34.0,50,0.16204197729743247,0.16439491976765466,0.0023529424702221848,0.11764712351110924,2,3,-1,42
source_disagreement,11,35.0,45,0.15471102417958288,0.16339072530996462,0.008679701130381731,0.3905865508671779,0,1,-1,42
source_disagreement,12,12.0,90,0.12978615100290353,0.12977356024685674,-1.2590756046806503e-05,-0.0011331680442125854,6,3,3,42
source_disagreement,12,13.0,90,0.11424761079217567,0.11642830965301983,0.0021806988608441425,0.1962628974759728,3,5,-2,42
source_disagreement,12,14.0,90,0.12159173369007835,0.12060167159568284,-0.0009900620943955043,-0.0891055884955954,9,5,4,42
source_disagreement,12,15.0,89,0.11612726994332156,0.11380312968181217,-0.0023241402615094033,-0.2068484832743369,5,8,-3,42
source_disagreement,12,16.0,89,0.12532638122068018,0.12743257165408645,0.002106190433406269,0.18745094857315797,3,7,-4,42
source_disagreement,12,17.0,92,0.10825057753899862,0.10861577510416298,0.0003651975651643574,0.03359817599512088,5,6,-1,42
source_disagreement,12,18.0,89,0.1158134074373977,0.11418223589261427,-0.0016311715447834324,-0.14517426748572548,1,7,-6,42
source_disagreement,12,19.0,89,0.11030838841885378,0.1061625636434757,-0.004145824775378068,-0.3689784050086481,5,5,0,42
source_disagreement,12,20.0,84,0.11820892239291583,0.11687882165269099,-0.0013301007402248492,-0.11172846217888732,8,9,-1,42
source_disagreement,12,21.0,84,0.12895241304210672,0.13335433898973473,0.004401925947627989,0.3697617796007511,0,5,-5,42
source_disagreement,12,22.0,84,0.11087470522053078,0.11442442997788288,0.003549724757352107,0.298176879617577,3,2,1,42
source_disagreement,12,23.0,80,0.10580331615408248,0.10829355054911409,0.002490234395031622,0.19921875160252975,1,7,-6,42
source_disagreement,12,24.0,72,0.11992066299325516,0.12348537599047482,0.00356471299721965,0.2566593357998148,2,7,-5,42
source_disagreement,12,25.0,77,0.12174461760515266,0.124675443439097,0.002930825833944336,0.2256735892137139,5,3,2,42
source_disagreement,12,26.0,80,0.12885130294238806,0.13024920330133372,0.0013979003589456712,0.1118320287156537,4,4,0,42
source_disagreement,12,27.0,80,0.13130390730003297,0.13198523360223366,0.000681326302200702,0.054506104176056155,3,3,0,42
source_disagreement,12,28.0,79,0.1311067405777372,0.1296681003766524,-0.0014386402010847957,-0.11365257588569885,3,1,2,42
source_disagreement,12,29.0,83,0.09994431250221865,0.0994278327169839,-0.0005164797852347463,-0.04286782217448394,2,6,-4,42
source_disagreement,12,30.0,85,0.09212216582628477,0.0923865939753241,0.0002644281490393413,0.02247639266834401,6,4,2,42
source_disagreement,12,31.0,83,0.11856407358715823,0.12113107539703678,0.002567001809878544,0.21306115021991917,2,3,-1,42
source_disagreement,12,32.0,86,0.11170644468291559,0.11488375470689724,0.003177310023981636,0.2732486620624207,2,4,-2,42
source_disagreement,12,33.0,87,0.11966883858896173,0.1218327887278056,0.0021639501388438834,0.18826366207941786,2,5,-3,42
source_disagreement,12,34.0,88,0.1439090871165382,0.14459257146236731,0.0006834843458291411,0.06014662243296442,6,5,1,42
source_disagreement,12,35.0,88,0.133877699995679,0.13484934724061,0.000971647244931025,0.0855049575539302,4,8,-4,42
all_forecast_time_features,1,12.0,60,0.17212550912488736,0.16583276040840392,-0.006292748716483426,-0.37756492298900557,1,2,-1,42
all_forecast_time_features,1,13.0,60,0.16200081206835468,0.16340224311241944,0.0014014310440647465,0.08408586264388479,1,1,0,42
all_forecast_time_features,1,14.0,57,0.12974931015647548,0.12764207388545698,-0.002107236271018496,-0.12011246744805426,3,6,-3,42
all_forecast_time_features,1,15.0,63,0.13909150325875894,0.1414272785532219,0.002335775294462987,0.14715384355116817,3,5,-2,42
all_forecast_time_features,1,16.0,60,0.12488407877175806,0.12345264016262655,-0.0014314386091315023,-0.08588631654789014,8,6,2,42
all_forecast_time_features,1,17.0,61,0.14594361484674614,0.13546734766691945,-0.0104762671798267,-0.6390522979694286,1,4,-3,42
all_forecast_time_features,1,18.0,61,0.16084889242985853,0.14584198631158257,-0.015006906118275945,-0.9154212732148327,5,0,5,42
all_forecast_time_features,1,19.0,60,0.15357062085737808,0.15666073136742512,0.00309011051004701,0.1854066306028206,4,2,2,42
all_forecast_time_features,1,20.0,63,0.16035186462728512,0.16577157172496174,0.005419707097676602,0.34144154715362596,1,4,-3,42
all_forecast_time_features,1,21.0,65,0.15508181227032797,0.15436684707737527,-0.000714965192952722,-0.04647273754192693,6,4,2,42
all_forecast_time_features,1,22.0,63,0.12840811046807724,0.13705063483605412,0.008642524367976877,0.5444790351825433,1,8,-7,42
all_forecast_time_features,1,23.0,60,0.11211183657875914,0.12300829010370311,0.01089645352494397,0.6537872114966382,2,8,-6,42
all_forecast_time_features,1,24.0,56,0.11578064014449367,0.12043932436123175,0.004658684216738074,0.26088631613733215,3,2,1,42
all_forecast_time_features,1,25.0,53,0.11897724757174924,0.12287073166424407,0.0038934840924948247,0.2063546569022257,3,2,1,42
all_forecast_time_features,1,26.0,55,0.1137743491181919,0.11345009547861336,-0.00032425363957854387,-0.017833950176819914,5,2,3,42
all_forecast_time_features,1,27.0,54,0.11593506980848128,0.12417219554391234,0.008237125735431073,0.4448047897132779,4,4,0,42
all_forecast_time_features,1,28.0,57,0.14497826790415536,0.1494558236149257,0.004477555710770313,0.2552206755139078,5,2,3,42
all_forecast_time_features,1,29.0,61,0.14252370096524855,0.1451113391459141,0.0025876381806655235,0.15784592902059694,4,8,-4,42
all_forecast_time_features,1,30.0,64,0.1625008229103918,0.16673141591933224,0.004230593008940462,0.27075795257218954,4,5,-1,42
all_forecast_time_features,1,31.0,72,0.1782216153509417,0.18032318646013337,0.0021015711091916765,0.1513131198618007,2,5,-3,42
all_forecast_time_features,1,32.0,77,0.1535757198755664,0.1538026938093294,0.00022697393376300818,0.01747699289975163,7,3,4,42
all_forecast_time_features,1,33.0,75,0.15582013380673365,0.16266345510205976,0.006843321295326096,0.5132490971494572,6,4,2,42
all_forecast_time_features,1,34.0,72,0.19977426832586237,0.20099288742763471,0.0012186191017723523,0.08774057532760936,3,5,-2,42
all_forecast_time_features,1,35.0,63,0.17911355040421564,0.18458681721666767,0.005473266812452046,0.3448158091844789,6,10,-4,42
all_forecast_time_features,2,12.0,31,0.13267156110425984,0.11986565275051568,-0.012805908353744152,-0.39698315896606867,1,1,0,42
all_forecast_time_features,2,13.0,33,0.137478516847943,0.13832837279662327,0.0008498559486802927,0.02804524630644966,2,1,1,42
all_forecast_time_features,2,14.0,34,0.119226755871179,0.1253396971261317,0.00611294125495269,0.20784000266839148,2,1,1,42
all_forecast_time_features,2,15.0,37,0.11147406794893655,0.11129947869119264,-0.00017458925774392845,-0.0064598025365253525,1,4,-3,42
all_forecast_time_features,2,16.0,36,0.1329515602169819,0.12092124188368489,-0.012030318333297032,-0.43309145999869314,0,2,-2,42
all_forecast_time_features,2,17.0,36,0.14694977771772993,0.14233843578831853,-0.00461134192941138,-0.16600830945880968,1,0,1,42
all_forecast_time_features,2,18.0,33,0.14436187718546073,0.15287420917551622,0.008512331990055503,0.2809069556718316,1,4,-3,42
all_forecast_time_features,2,19.0,32,0.14169714842287764,0.14456732085405605,0.0028701724311783966,0.09184551779770869,0,2,-2,42
all_forecast_time_features,2,20.0,33,0.13113655376591737,0.13372741982121664,0.0025908660552992685,0.08549857982487585,3,3,0,42
all_forecast_time_features,2,21.0,32,0.1650270340871761,0.1766540393186316,0.011627005231455514,0.37206416740657644,0,7,-7,42
all_forecast_time_features,2,22.0,32,0.17947563067033526,0.18811031116077043,0.008634680490435177,0.2763097756939257,1,5,-4,42
all_forecast_time_features,2,23.0,31,0.18934836954085027,0.18884590335740337,-0.0005024661834469101,-0.015576451686854214,1,1,0,42
all_forecast_time_features,2,24.0,36,0.14284731571884743,0.14054497674510064,-0.0023023389737467847,-0.08288420305488425,5,2,3,42
all_forecast_time_features,2,25.0,32,0.16028741836444935,0.15510967329146386,-0.005177745072985487,-0.16568784233553557,0,2,-2,42
all_forecast_time_features,2,26.0,30,0.17642583115762142,0.15928342951024513,-0.017142401647376303,-0.5142720494212891,2,4,-2,42
all_forecast_time_features,2,27.0,31,0.14668002909366784,0.12547420636126175,-0.021205822732406107,-0.6573805047045893,3,0,3,42
all_forecast_time_features,2,28.0,30,0.12550168377202325,0.11285471544699985,-0.012646968325023418,-0.37940904975070255,3,0,3,42
all_forecast_time_features,2,29.0,31,0.13200491423105115,0.11959096034275435,-0.012413953888296796,-0.38483257053720066,4,3,1,42
all_forecast_time_features,2,30.0,31,0.10344359979309471,0.10338259400872853,-6.100578436619493e-05,-0.0018911793153520429,3,2,1,42
all_forecast_time_features,2,31.0,35,0.1213781498039076,0.11335314614235688,-0.008025003661550732,-0.2808751281542756,6,4,2,42
all_forecast_time_features,2,32.0,29,0.13950413815887827,0.13800201811439872,-0.0015021200444795448,-0.0435614812899068,1,3,-2,42
all_forecast_time_features,2,33.0,29,0.12049054994745019,0.1092927699018095,-0.011197780045640694,-0.32473562132358014,2,1,1,42
all_forecast_time_features,2,34.0,29,0.1560289222143385,0.1451950994547227,-0.010833822759615778,-0.3141808600288576,2,2,0,42
all_forecast_time_features,2,35.0,29,0.1509204680211875,0.1418343253092788,-0.009086142711908647,-0.26349813864535077,3,4,-1,42
all_forecast_time_features,3,12.0,76,0.143000667340067,0.14746369040003687,0.004463023059969884,0.33918975255771117,3,6,-3,42
all_forecast_time_features,3,13.0,72,0.13586944454529876,0.1480760419153106,0.012206597370011847,0.878875010640853,3,5,-2,42
all_forecast_time_features,3,14.0,72,0.1318734679601046,0.13993047869990807,0.008057010739803468,0.5801047732658497,5,4,1,42
all_forecast_time_features,3,15.0,70,0.14927995268208513,0.1579816447481618,0.008701692066076676,0.6091184446253674,4,4,0,42
all_forecast_time_features,3,16.0,73,0.16531285743879645,0.1708796357943606,0.0055667783555641255,0.4063748199561812,5,9,-4,42
all_forecast_time_features,3,17.0,68,0.14436972165132755,0.14293080489442117,-0.0014389167569063967,-0.09784633946963497,9,4,5,42
all_forecast_time_features,3,18.0,65,0.13355238014232815,0.1312259164950772,-0.0023264636472509342,-0.15122013707131074,6,3,3,42
all_forecast_time_features,3,19.0,64,0.13207902738779123,0.13625369357847675,0.004174666190685492,0.2671786362038715,3,6,-3,42
all_forecast_time_features,3,20.0,62,0.13231734684527774,0.1458149975887648,0.013497650743487013,0.8368543460961948,3,4,-1,42
all_forecast_time_features,3,21.0,57,0.1257117410733959,0.13972536432987387,0.01401362325647799,0.7987765256192454,5,3,2,42
all_forecast_time_features,3,22.0,53,0.11493001768029786,0.12594125622001437,0.011011238539716505,0.5835956426049748,2,3,-1,42
all_forecast_time_features,3,23.0,56,0.1401485148454755,0.14187205685904108,0.0017235420135655831,0.09651835275967266,3,3,0,42
all_forecast_time_features,3,24.0,59,0.14120688669498047,0.1380176381146355,-0.0031892485803449683,-0.18816566624035314,2,4,-2,42
all_forecast_time_features,3,25.0,63,0.15492353044700777,0.14404118007550426,-0.01088235037150351,-0.685588073404721,3,2,1,42
all_forecast_time_features,3,26.0,63,0.12654291407027798,0.12035386047126537,-0.006189053599012625,-0.3899103767377954,2,4,-2,42
all_forecast_time_features,3,27.0,59,0.11314781714054377,0.11880950228179274,0.005661685141248962,0.33403942333368875,2,4,-2,42
all_forecast_time_features,3,28.0,58,0.1667296479720882,0.1670703427757832,0.00034069480369500215,0.019760298614310126,4,2,2,42
all_forecast_time_features,3,29.0,60,0.12698765352447441,0.13398911936364435,0.007001465839169934,0.420087950350196,7,6,1,42
all_forecast_time_features,3,30.0,69,0.11943001131195762,0.12438383664304152,0.00495382533108392,0.34181394784479047,9,7,2,42
all_forecast_time_features,3,31.0,71,0.13659095214893027,0.13627455417387735,-0.00031639797505293173,-0.022464256228758153,5,2,3,42
all_forecast_time_features,3,32.0,73,0.128061643815224,0.12768891472659055,-0.00037272908863345743,-0.02720922347024239,8,5,3,42
all_forecast_time_features,3,33.0,70,0.1292106532853645,0.12285569890310793,-0.006354954382256541,-0.44484680675795785,4,3,1,42
all_forecast_time_features,3,34.0,75,0.13218106679847635,0.13026555821532143,-0.0019155085831548888,-0.14366314373661665,3,3,0,42
all_forecast_time_features,3,35.0,79,0.135465981432385,0.12529196111276986,-0.010174020319615156,-0.8037476052495973,6,5,1,42
all_forecast_time_features,4,12.0,56,0.09348194210606538,0.10298616149820013,0.00950421939213475,0.532236285959546,4,7,-3,42
all_forecast_time_features,4,13.0,58,0.09515793274156438,0.10153623571530351,0.006378302973739125,0.3699415724768692,6,6,0,42
all_forecast_time_features,4,14.0,60,0.10991778087765636,0.12294931574132165,0.01303153486366528,0.7818920918199168,5,3,2,42
all_forecast_time_features,4,15.0,68,0.1028393453281008,0.10485607879516612,0.002016733467065326,0.13713787576044215,4,6,-2,42
all_forecast_time_features,4,16.0,65,0.13911567857517457,0.13007426290167248,-0.009041415673502076,-0.5876920187776349,8,2,6,42
all_forecast_time_features,4,17.0,63,0.12688749596388416,0.13322079925440303,0.006333303290518867,0.39899810730268864,6,4,2,42
all_forecast_time_features,4,18.0,60,0.105505256729844,0.12623500227313242,0.020729745543288422,1.2437847325973053,3,10,-7,42
all_forecast_time_features,4,19.0,57,0.10883725069842966,0.12851797233151818,0.01968072163308851,1.1218011330860451,2,13,-11,42
all_forecast_time_features,4,20.0,48,0.11366404910611468,0.13273789928251076,0.019073850176396092,0.9155448084670125,3,7,-4,42
all_forecast_time_features,4,21.0,42,0.10404402925548421,0.11828471251510549,0.01424068325962126,0.598108696904093,0,7,-7,42
all_forecast_time_features,4,22.0,40,0.10224234981896396,0.11240861116145091,0.01016626134248694,0.40665045369947755,2,4,-2,42
all_forecast_time_features,4,23.0,33,0.09676393120895636,0.12033729479548737,0.023573363586531008,0.7779209983555233,1,4,-3,42
all_forecast_time_features,4,24.0,24,0.07381384434266099,0.0862369647803432,0.01242312043768222,0.29815489050437327,1,4,-3,42
all_forecast_time_features,4,25.0,27,0.11069110988065232,0.1077237895566494,-0.002967320324002932,-0.08011764874807917,2,4,-2,42
all_forecast_time_features,4,26.0,35,0.1040631795517009,0.1113796016027736,0.007316422051072706,0.25607477178754473,0,5,-5,42
all_forecast_time_features,4,27.0,33,0.09213380512828241,0.11662159945620107,0.02448779432791866,0.8080972128213159,1,6,-5,42
all_forecast_time_features,4,28.0,35,0.13495315117768475,0.14588778028058189,0.010934629102897163,0.3827120186014007,2,3,-1,42
all_forecast_time_features,4,29.0,36,0.13053751420056314,0.13515369397062027,0.004616179770057145,0.16618247172205725,1,4,-3,42
all_forecast_time_features,4,30.0,38,0.12914164910317694,0.12018120666534067,-0.008960442437836263,-0.340496812637778,3,1,2,42
all_forecast_time_features,4,31.0,46,0.12220506062378493,0.11952070241784182,-0.002684358205943119,-0.12348047747338348,3,4,-1,42
all_forecast_time_features,4,32.0,55,0.12391386270165997,0.1216888663879033,-0.002224996313756681,-0.12237479725661747,3,2,1,42
all_forecast_time_features,4,33.0,62,0.1391167426619677,0.14124421017438896,0.0021274675124212635,0.13190298577011833,5,2,3,42
all_forecast_time_features,4,34.0,63,0.15417690331867093,0.1624391393238999,0.008262236005228981,0.5205208683294258,2,2,0,42
all_forecast_time_features,4,35.0,62,0.15426762792146562,0.15955888992372919,0.005291262002263572,0.32805824414034146,5,7,-2,42
all_forecast_time_features,5,12.0,77,0.1220927440419369,0.13321620861151795,0.011123464569581075,0.8565067718577427,6,5,1,42
all_forecast_time_features,5,13.0,76,0.10907028675260211,0.11800028114664954,0.00892999439404742,0.6786795739476039,6,9,-3,42
all_forecast_time_features,5,14.0,77,0.11398547854720843,0.11431978244929436,0.00033430390208590244,0.02574140046061449,2,5,-3,42
all_forecast_time_features,5,15.0,78,0.109449654795806,0.10751913776309678,-0.0019305170327092126,-0.1505803285513186,4,8,-4,42
all_forecast_time_features,5,16.0,75,0.09735446628628971,0.09496562220500465,-0.0023888440812850605,-0.17916330609637954,4,9,-5,42
all_forecast_time_features,5,17.0,74,0.11860052071660214,0.12094227868684719,0.00234175797024504,0.17329008979813296,2,7,-5,42
all_forecast_time_features,5,18.0,64,0.12815838466734067,0.12274395318184923,-0.005414431485491419,-0.3465236150714508,2,5,-3,42
all_forecast_time_features,5,19.0,65,0.13155187270028856,0.12269600023194674,-0.008855872468341835,-0.5756317104422193,8,1,7,42
all_forecast_time_features,5,20.0,57,0.14420089800712946,0.13823858767057615,-0.005962310336553336,-0.33985168918354014,2,2,0,42
all_forecast_time_features,5,21.0,56,0.1273047100993888,0.13174485489041762,0.004440144791028819,0.24864810829761386,3,3,0,42
all_forecast_time_features,5,22.0,57,0.13527431784990798,0.13270345527637809,-0.002570862573529882,-0.1465391666912033,5,5,0,42
all_forecast_time_features,5,23.0,48,0.11950251230074466,0.12077746004732208,0.0012749477465774093,0.06119749183571564,2,3,-1,42
all_forecast_time_features,5,24.0,53,0.11740909315113479,0.12010793065137233,0.0026988375002375423,0.14303838751258974,1,6,-5,42
all_forecast_time_features,5,25.0,57,0.12152384708707752,0.11744115754024642,-0.0040826895468311,-0.23271330416937272,3,3,0,42
all_forecast_time_features,5,26.0,58,0.12239850094642785,0.11179511001173068,-0.010603390934697166,-0.6149966742124356,6,3,3,42
all_forecast_time_features,5,27.0,59,0.11937175778515419,0.11109780677088155,-0.008273951014272644,-0.48816310984208594,2,2,0,42
all_forecast_time_features,5,28.0,55,0.14413294145872343,0.14244584066712881,-0.0016871007915946277,-0.09279054353770452,4,3,1,42
all_forecast_time_features,5,29.0,57,0.1192491151403035,0.1268539603698356,0.00760484522953211,0.4334761780833303,1,5,-4,42
all_forecast_time_features,5,30.0,59,0.12631055471477326,0.12622197440960728,-8.858030516598647e-05,-0.005226238004793202,4,4,0,42
all_forecast_time_features,5,31.0,60,0.14887375526736443,0.14773748399497466,-0.0011362712723897812,-0.06817627634338687,5,1,4,42
all_forecast_time_features,5,32.0,67,0.145003901285384,0.14214648855212736,-0.0028574127332566543,-0.19144665312819584,7,4,3,42
all_forecast_time_features,5,33.0,68,0.15790825227357266,0.16682304098047285,0.00891478870690017,0.6062056320692116,1,7,-6,42
all_forecast_time_features,5,34.0,74,0.14384659170605216,0.14885369317018524,0.0050071014641330635,0.3705255083458467,3,7,-4,42
all_forecast_time_features,5,35.0,74,0.12324151928671738,0.12936610848635338,0.006124589199635984,0.4532196007730628,4,8,-4,42
all_forecast_time_features,6,12.0,60,0.11809240924357285,0.12512340268270325,0.007030993439130392,0.4218596063478235,0,8,-8,42
all_forecast_time_features,6,13.0,60,0.13483918687936164,0.13238190478075004,-0.002457282098611583,-0.147436925916695,1,5,-4,42
all_forecast_time_features,6,14.0,59,0.12316005247459001,0.11654140979206838,-0.006618642682521624,-0.39049991826877584,6,0,6,42
all_forecast_time_features,6,15.0,61,0.11791498822533347,0.11393728457687302,-0.00397770364846046,-0.24263992255608807,9,1,8,42
all_forecast_time_features,6,16.0,59,0.14053995542687317,0.13920233446159952,-0.0013376209652736458,-0.07891963695114511,8,5,3,42
all_forecast_time_features,6,17.0,58,0.12837905278791795,0.12079789084435905,-0.007581161943558902,-0.43970739272641635,4,6,-2,42
all_forecast_time_features,6,18.0,45,0.13455589830192796,0.13820733725433731,0.003651438952409354,0.16431475285842093,3,4,-1,42
all_forecast_time_features,6,19.0,39,0.11774693752606837,0.12799340441077847,0.01024646688471011,0.3996122085036943,3,3,0,42
all_forecast_time_features,6,20.0,28,0.11861832160363663,0.11858546746920007,-3.2854134436568595e-05,-0.0009199157642239206,1,2,-1,42
all_forecast_time_features,6,21.0,22,0.15540531626556867,0.1560565992245203,0.0006512829589516358,0.014328225096935987,0,1,-1,42
all_forecast_time_features,6,22.0,24,0.10820276912731702,0.11651503495494303,0.008312265827626014,0.19949437986302432,1,2,-1,42
all_forecast_time_features,6,23.0,24,0.07844122661039579,0.09398465459278198,0.015543427982386178,0.37304227157726827,1,5,-4,42
all_forecast_time_features,6,24.0,18,0.07589964195078995,0.09687224563877399,0.020972603687984044,0.3775068663837128,0,2,-2,42
all_forecast_time_features,6,25.0,25,0.0977933937722523,0.10758751610523536,0.009794122332983069,0.24485305832457674,2,2,0,42
all_forecast_time_features,6,26.0,26,0.0953283655458333,0.11716404991751071,0.02183568437167743,0.5677277936636131,0,4,-4,42
all_forecast_time_features,6,27.0,28,0.1337628487745335,0.14811457049623908,0.01435172172170561,0.4018482082077571,1,3,-2,42
all_forecast_time_features,6,28.0,29,0.13346787339777427,0.146691004038621,0.013223130640846731,0.3834707885845552,1,2,-1,42
all_forecast_time_features,6,29.0,36,0.1325805590895546,0.13471990860305935,0.0021393495135047305,0.0770165824861703,1,1,0,42
all_forecast_time_features,6,30.0,31,0.14639519200809442,0.1497659422791917,0.003370750271097291,0.10449325840401602,2,2,0,42
all_forecast_time_features,6,31.0,34,0.1490559420865966,0.16225765796112745,0.013201715874530884,0.4488583397340501,4,6,-2,42
all_forecast_time_features,6,32.0,42,0.13742819059762115,0.1401436370937485,0.002715446496127333,0.11404875283734799,3,2,1,42
all_forecast_time_features,6,33.0,52,0.11698595507963375,0.11571876542868871,-0.0012671896509450383,-0.06589386184914199,2,5,-3,42
all_forecast_time_features,6,34.0,54,0.12708668337391715,0.13774946522917136,0.0106627818552542,0.5757902201837268,0,5,-5,42
all_forecast_time_features,6,35.0,56,0.10877861042185336,0.11099195304325564,0.00221334262140229,0.12394718679852824,4,4,0,42
all_forecast_time_features,7,12.0,73,0.11235372687121693,0.11960912111804219,0.007255394246825252,0.5296437800182434,3,9,-6,42
all_forecast_time_features,7,13.0,73,0.1277523744609756,0.13199286372905453,0.004240489268078925,0.3095557165697615,2,7,-5,42
all_forecast_time_features,7,14.0,72,0.1450949162115346,0.1443166352985777,-0.0007782809129569597,-0.056036225732901096,1,4,-3,42
all_forecast_time_features,7,15.0,73,0.1397928412654471,0.14113034235684463,0.0013375010913975222,0.09763757967201912,2,5,-3,42
