ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,worst_month_score,high_generation_score,delta_vs_baseline
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.1_0.7_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.1_0.7_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.7, ""hist_gbdt_l2"": 0.2}",1.03,0.6180182068200312,0.8708482170551892,0.36518819658487306,0.12915178294481078,,,-0.002707768079968864
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.1_0.8_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.1_0.8_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.8, ""hist_gbdt_l2"": 0.1}",1.03,0.6167114370298427,0.8701829008598935,0.3632399731997919,0.12981709914010656,,,-0.004014537870157375
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.1_0.9_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.1_0.9_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.9, ""hist_gbdt_l2"": 0.0}",1.03,0.6153595558823461,0.8693148351973203,0.361404276567372,0.13068516480267964,,,-0.0053664190176538895
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.0_0.8,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.0_0.8,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.8}",1.03,0.6148457943114134,0.8704877508573579,0.3592038377654689,0.12951224914264212,,,-0.0058801805885866365
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.1_0.7,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.1_0.7,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.7}",1.03,0.6166882733369602,0.8710970342074491,0.3622795124664713,0.12890296579255087,,,-0.004037701563039842
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.2_0.6,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.2_0.6,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": 0.6}",1.03,0.6175502982931534,0.8715325510216909,0.36356804556461597,0.1284674489783091,,,-0.003175676606846589
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.3_0.5,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.3_0.5,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.3, ""hist_gbdt_l2"": 0.5}",1.03,0.6186235126069218,0.8717775503524416,0.365469474861402,0.1282224496475584,,,-0.0021024622930782
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.4_0.4,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.4_0.4,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.4, ""hist_gbdt_l2"": 0.4}",1.03,0.6195807689886976,0.8718271206209401,0.36733441735645506,0.12817287937905983,,,-0.001145205911302405
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.5_0.3,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.5_0.3,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.5, ""hist_gbdt_l2"": 0.3}",1.03,0.620392809479219,0.871649908845084,0.36913571011335417,0.12835009115491602,,,-0.00033316542078098976
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.6_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.6_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.6, ""hist_gbdt_l2"": 0.2}",1.03,0.6192159739748851,0.871275026102767,0.36715692184700327,0.12872497389723306,,,-0.001510000925114885
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.7_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.7_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.7, ""hist_gbdt_l2"": 0.1}",1.03,0.6176916872992833,0.8706994794608534,0.3646838951377131,0.12930052053914662,,,-0.0030342876007167785
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.8_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.2_0.8_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.8, ""hist_gbdt_l2"": 0.0}",1.03,0.61619213225931,0.869934585810366,0.36244967870825406,0.13006541418963405,,,-0.004533842640690011
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.0_0.7,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.0_0.7,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.7}",1.03,0.6162037546276558,0.8709482168422416,0.36145929241307,0.12905178315775848,,,-0.0045222202723442795
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.1_0.6,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.1_0.6,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.6}",1.03,0.6172454702260047,0.8714625529021256,0.3630283875498839,0.12853744709787435,,,-0.0034805046739952994
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.2_0.5,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.2_0.5,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": 0.5}",1.03,0.6185192508395058,0.8717940114349356,0.3652444902440759,0.12820598856506435,,,-0.0022067240604942695
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.3_0.4,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.3_0.4,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.3, ""hist_gbdt_l2"": 0.4}",1.03,0.6194531283974134,0.8719234507148067,0.36698280608002,0.12807654928519327,,,-0.0012728465025866331
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.4_0.3,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.4_0.3,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.4, ""hist_gbdt_l2"": 0.3}",1.03,0.6205814964252582,0.8718478826989807,0.36931511015153556,0.12815211730101925,,,-0.00014447847474186037
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.5_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.5_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.5, ""hist_gbdt_l2"": 0.2}",1.03,0.6194740802591714,0.8715662972736427,0.36738186324470007,0.12843370272635732,,,-0.0012518946408286435
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.6_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.6_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.6, ""hist_gbdt_l2"": 0.1}",1.03,0.6188046321285647,0.8710905816337657,0.3665186826233637,0.12890941836623432,,,-0.001921342771435297
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.7_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.3_0.7_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.7, ""hist_gbdt_l2"": 0.0}",1.03,0.6174330448876146,0.8704209999961143,0.364445089779115,0.12957900000388567,,,-0.0032929300123853977
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.0_0.6,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.0_0.6,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.6}",1.03,0.6171743645416259,0.8712759574415203,0.3630727716417314,0.12872404255847963,,,-0.0035516103583741465
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.1_0.5,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.1_0.5,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.5}",1.03,0.6182169438544107,0.8716905452224792,0.36474334248634227,0.12830945477752076,,,-0.002509031045589305
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.2_0.4,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.2_0.4,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": 0.4}",1.03,0.6191740815787289,0.8719017187013958,0.36644644445606195,0.1280982812986042,,,-0.0015518933212711472
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.3_0.3,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.3_0.3,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.3, ""hist_gbdt_l2"": 0.3}",1.03,0.6205720861841775,0.8719174206801705,0.3692267516881845,0.12808257931982947,,,-0.0001538887158225588
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.4_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.4_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.4, ""hist_gbdt_l2"": 0.2}",1.03,0.6198826715818847,0.8717274129215907,0.3680379302421786,0.1282725870784093,,,-0.0008433033181153293
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.5_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.5_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.5, ""hist_gbdt_l2"": 0.1}",1.03,0.6185646854691451,0.8713435476268542,0.36578582331143616,0.12865645237314582,,,-0.002161289430854918
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.6_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.4_0.6_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.6, ""hist_gbdt_l2"": 0.0}",1.03,0.6180862534567706,0.8707738626905405,0.36539864422300083,0.12922613730945953,,,-0.002639721443229437
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.0_0.5,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.0_0.5,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.5}",1.03,0.6181834530127622,0.8714636859799687,0.36490322004555575,0.12853631402003127,,,-0.002542521887237803
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.1_0.4,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.1_0.4,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.4}",1.0275,0.6190705325377821,0.8717078232446819,0.3664332418308823,0.1282921767553181,,,-0.0016554423622179293
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.2_0.3,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.2_0.3,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": 0.3}",1.03,0.6200022875201766,0.8718716985662581,0.36813287647409504,0.12812830143374188,,,-0.0007236873798234233
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.3_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.3_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.3, ""hist_gbdt_l2"": 0.2}",1.03,0.620376804909394,0.8717715342761198,0.3689820755426681,0.12822846572388025,,,-0.00034916999060607967
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.4_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.4_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.4, ""hist_gbdt_l2"": 0.1}",1.03,0.6196244334354761,0.8714697001346577,0.3677791667362944,0.12853029986534228,,,-0.001101541464523903
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.5_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.5_0.5_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.5, ""hist_gbdt_l2"": 0.0}",1.03,0.618190215685129,0.8709856982476134,0.36539473312264464,0.12901430175238665,,,-0.002535759214871036
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.0_0.4,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.0_0.4,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.4}",1.03,0.6188877732178436,0.871505295057006,0.36627025137868124,0.12849470494299398,,,-0.0018382016821564262
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.1_0.3,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.1_0.3,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.3}",1.03,0.62012867042764,0.8717013891305396,0.36855595172474037,0.12829861086946032,,,-0.0005973044723600607
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.2_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.2_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": 0.2}",1.03,0.6198255871210624,0.871703268341165,0.3679479059009599,0.12829673165883507,,,-0.0009003877789376391
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.3_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.3_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.3, ""hist_gbdt_l2"": 0.1}",1.03,0.6194145263203978,0.8714867750939282,0.3673422775468675,0.12851322490607178,,,-0.0013114485796021924
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.4_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.6_0.4_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.4, ""hist_gbdt_l2"": 0.0}",1.0275,0.6189922215079271,0.8710398305692478,0.36694461244660626,0.12896016943075217,,,-0.0017337533920729342
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.0_0.3,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.0_0.3,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.3}",1.03,0.6199190427800093,0.871405933330159,0.36843215222985953,0.12859406666984097,,,-0.000806932119990722
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.1_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.1_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.2}",1.03,0.6195512847887926,0.871500610364798,0.36760195921278727,0.12849938963520202,,,-0.0011746901112074104
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.2_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.2_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": 0.1}",1.03,0.6187413214911103,0.8713895436604342,0.3660930993217863,0.12861045633956578,,,-0.0019846534088897583
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.3_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.7_0.3_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.3, ""hist_gbdt_l2"": 0.0}",1.03,0.6181392563179317,0.871072487192304,0.36520602544355935,0.12892751280769602,,,-0.0025867185820683813
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.8_0.0_0.2,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.8_0.0_0.2,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.2}",1.03,0.6193568347720444,0.8711702933501464,0.36754337619394245,0.1288297066498536,,,-0.001369140127955637
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.8_0.1_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.8_0.1_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": 0.1}",1.03,0.6192868220793025,0.8711559177937522,0.36741772636485276,0.12884408220624774,,,-0.001439152820697509
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.8_0.2_-0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.8_0.2_-0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.2, ""hist_gbdt_l2"": -0.0}",1.03,0.6181043591446741,0.8709308489211312,0.3652778693682171,0.12906915107886882,,,-0.0026216157553259345
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.9_0.0_0.1,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.9_0.0_0.1,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.9, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.1}",1.03,0.6189905070396222,0.8707937255953341,0.3671872884839103,0.1292062744046659,,,-0.001735467860377815
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.9_0.1_-0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_0.9_0.1_-0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 0.9, ""catboost_mae"": 0.1, ""hist_gbdt_l2"": -0.0}",1.03,0.61761603687355,0.8706647666264272,0.3645673071206728,0.1293352333735728,,,-0.0031099380264499876
w3_xgboost_l1_catboost_mae_hist_gbdt_l2_1.0_0.0_0.0,w3_xgboost_l1_catboost_mae_hist_gbdt_l2_1.0_0.0_0.0,xgboost_l1+catboost_mae+hist_gbdt_l2,"{""xgboost_l1"": 1.0, ""catboost_mae"": 0.0, ""hist_gbdt_l2"": 0.0}",1.0275,0.6176402913337409,0.8702091405323495,0.3650714421351322,0.12979085946765045,,,-0.0030856835662591564
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.0_1.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.0_1.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.0, ""lgbm_l2"": 1.0}",1.03,0.6108833543165592,0.868659238819103,0.3531074698140153,0.13134076118089705,,,-0.009842620583440875
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.1_0.9,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.1_0.9,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.9}",1.03,0.6122970409775101,0.8694908167017765,0.35510326525324376,0.1305091832982235,,,-0.00842893392248989
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.2_0.8,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.2_0.8,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.8}",1.03,0.6144344998874184,0.8701372767942848,0.358731722980552,0.1298627232057152,,,-0.006291475012581649
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.3_0.7,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.3_0.7,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.7}",1.03,0.6161818705696206,0.8706004283361048,0.36176331280313634,0.12939957166389512,,,-0.004544104330379439
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.4_0.6,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.4_0.6,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.6}",1.03,0.6164477942077244,0.8708851516974784,0.3620104367179706,0.1291148483025216,,,-0.0042781806922755905
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.5_0.5,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.5_0.5,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.5, ""lgbm_l2"": 0.5}",1.03,0.6171898927232792,0.870987568576643,0.36339221686991535,0.12901243142335705,,,-0.003536082176720856
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.6_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.6_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.6, ""lgbm_l2"": 0.4}",1.03,0.6180960767904721,0.8709062460287811,0.36528590755216306,0.1290937539712189,,,-0.0026298981095279617
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.7_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.7_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.7, ""lgbm_l2"": 0.3}",1.0275,0.6172679069751583,0.8705759791101587,0.363959834840158,0.12942402088984128,,,-0.0034580679248417123
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.8_0.2,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.8_0.2,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.8, ""lgbm_l2"": 0.2}",1.03,0.616139604323787,0.8701373420492639,0.3621418665983101,0.12986265795073612,,,-0.004586370576213028
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.9_0.1,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_0.9_0.1,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 0.9, ""lgbm_l2"": 0.1}",1.03,0.6152460794466892,0.8694514287918426,0.3610407301015357,0.1305485712081574,,,-0.005479895453310846
w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_1.0_0.0,w3_xgboost_l1_catboost_mae_lgbm_l2_0.0_1.0_0.0,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.0, ""catboost_mae"": 1.0, ""lgbm_l2"": 0.0}",1.03,0.6140365738320124,0.8685533636102254,0.3595197840537993,0.1314466363897746,,,-0.006689401067987655
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.0_0.9,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.0_0.9,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.0, ""lgbm_l2"": 0.9}",1.03,0.6123732345464893,0.8694154013089646,0.355331067784014,0.13058459869103542,,,-0.008352740353510746
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.1_0.8,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.1_0.8,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.1, ""lgbm_l2"": 0.8}",1.03,0.6134001509196114,0.8701540911008863,0.3566462107383366,0.12984590889911368,,,-0.007325823980388613
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.2_0.7,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.2_0.7,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.2, ""lgbm_l2"": 0.7}",1.03,0.6157386900512232,0.8706980546202795,0.3607793254821668,0.12930194537972048,,,-0.004987284848776863
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.3_0.6,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.3_0.6,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.3, ""lgbm_l2"": 0.6}",1.03,0.6165929510939266,0.8710737815355314,0.36211212065232184,0.12892621846446864,,,-0.004133023806073388
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.4_0.5,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.4_0.5,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.4, ""lgbm_l2"": 0.5}",1.03,0.6178653959828536,0.8712593348565625,0.3644714571091448,0.1287406651434375,,,-0.002860578917146417
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.5_0.4,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.5_0.4,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.5, ""lgbm_l2"": 0.4}",1.03,0.6187069396185122,0.8712618551105653,0.36615202412645914,0.12873814488943472,,,-0.0020190352814878354
w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.6_0.3,w3_xgboost_l1_catboost_mae_lgbm_l2_0.1_0.6_0.3,xgboost_l1+catboost_mae+lgbm_l2,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.6, ""lgbm_l2"": 0.3}",1.03,0.6187271192447608,0.8710778134122503,0.36637642507727125,0.1289221865877497,,,-0.0019988556552392733
