target,data_available_kst_dtm,rows,mean_signed_error,mean_abs_error,mean_actual_ratio,mean_ldaps_speed,mean_source_disagreement,pass_to_fail,fail_to_pass,net_ficr_pass,abs_cycle_bias
kpx_group_2,2024-09-23 13:00:00,24,0.008790549216133337,0.023253028261224107,0.01933442901234568,4.0465442549094,2.351573045300135,0,0,0,0.008790549216133337
kpx_group_2,2024-09-24 13:00:00,24,-0.02078515836564002,0.02798355193361568,0.04564376157407407,3.107116361734631,1.2525930776525203,0,0,0,0.02078515836564002
kpx_group_2,2024-09-25 13:00:00,24,0.022198979104801144,0.029952064297934722,0.0317497550154321,3.625156649997352,0.7722935543555759,0,0,0,0.022198979104801144
kpx_group_2,2024-09-26 13:00:00,24,0.03843564799888719,0.03843564799888719,0.019083333333333334,3.0856959796751613,0.07988005443415895,0,0,0,0.03843564799888719
kpx_group_2,2024-09-27 13:00:00,24,0.013789749048467052,0.08063896822362965,0.2198210262345679,6.016473882557715,-0.4677556020962729,1,1,0,0.013789749048467052
kpx_group_2,2024-09-28 13:00:00,24,-0.00901646758270789,0.056007549464536704,0.14633345100308642,5.84969193824626,1.80587422763972,0,2,2,0.00901646758270789
kpx_group_2,2024-09-29 13:00:00,24,0.02590887641032451,0.04494701503804758,0.09533296682098764,3.867296865499961,1.0413400563513764,0,0,0,0.02590887641032451
kpx_group_2,2024-09-30 13:00:00,24,0.11304791852782303,0.1494667410439821,0.6875579957561729,11.297773350618684,-1.9345649881057352,1,0,-1,0.11304791852782303
kpx_group_2,2024-10-01 13:00:00,24,0.09533208435146691,0.1303090076344965,0.19984490547839506,7.456433185953057,-0.17102641584484346,0,0,0,0.09533208435146691
kpx_group_2,2024-10-02 13:00:00,24,-0.07276489897933507,0.09846206359360159,0.2841017322530864,6.223525148229527,-2.121663156023565,0,0,0,0.07276489897933507
kpx_group_2,2024-10-03 13:00:00,24,0.022722992599361003,0.034203774264934636,0.03744127314814815,3.893191795997147,0.8241567950198614,0,0,0,0.022722992599361003
kpx_group_2,2024-10-04 13:00:00,24,0.01970603772065004,0.027940191874553853,0.010406552854938272,3.440796857145772,2.438461864821471,0,0,0,0.01970603772065004
kpx_group_2,2024-10-05 13:00:00,24,0.018214884204951907,0.019305237855594747,0.00906737075617284,2.935023962002761,1.5851256632324517,0,0,0,0.018214884204951907
