model_id,target,nmae,ficr,eligible_hours,group_score
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_0.80_0.10_0.10,kpx_group_1,0.11882424326358128,0.4230219601657529,4989,0.6520988584510858
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_0.80_0.10_0.10,kpx_group_2,0.12760346789574734,0.43953537137293847,4976,0.6559659517385955
w3_catboost_quantile_060_depth6_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_0.80_0.10_0.10,kpx_group_3,0.1377773766855147,0.30348176025574447,4566,0.5828521917851148
family3_catboost_quantile_060_depth6_lgbm_l1_leaf63_seed42_extra_trees_wide_0.70_0.15_0.15,kpx_group_1,0.11682109399621582,0.42152262008138003,4989,0.6523507630425821
family3_catboost_quantile_060_depth6_lgbm_l1_leaf63_seed42_extra_trees_wide_0.70_0.15_0.15,kpx_group_2,0.12504251126959964,0.44174594536482736,4976,0.6583517170476139
family3_catboost_quantile_060_depth6_lgbm_l1_leaf63_seed42_extra_trees_wide_0.70_0.15_0.15,kpx_group_3,0.13790917699269137,0.29810010545150784,4566,0.5800954642294083
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.60_0.20_0.20,kpx_group_1,0.11730290157871757,0.42640697895304686,4989,0.6545520386871646
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.60_0.20_0.20,kpx_group_2,0.12632076361064934,0.444464317659998,4976,0.6590717770246743
w3_catboost_quantile_0575_depth6_catboost_quantile_060_depth6_lgbm_l1_baseline_0.60_0.20_0.20,kpx_group_3,0.13814124645781814,0.29240544773186883,4566,0.5771321006370254
w3_catboost_quantile_060_depth6_catboost_quantile_0525_depth6_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_1,0.1177730167757185,0.42467250262113315,4989,0.6534497429227073
w3_catboost_quantile_060_depth6_catboost_quantile_0525_depth6_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_2,0.12626660317296273,0.43879956200004844,4976,0.6562664794135429
w3_catboost_quantile_060_depth6_catboost_quantile_0525_depth6_lgbm_l1_baseline_0.70_0.10_0.20,kpx_group_3,0.13791738491745004,0.29979139373570035,4566,0.5809370044091252
