ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,delta_vs_baseline,worst_month_score,high_generation_score,delta_vs_current_anchor,candidate_class
family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_leaf15_regularized+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_leaf15_regularized"": 0.2, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6245817733436795,0.8729311704927284,0.3762323761946305,0.1270688295072716,0.003855798443679448,,,-0.0015083138563205534,reject
family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_leaf15_regularized+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_leaf15_regularized"": 0.2, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6248566873977437,0.8725991178510298,0.3771142569444575,0.12740088214897016,0.0041307124977436604,,,-0.0012333998022563408,reject
family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_leaf15_regularized+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_leaf15_regularized"": 0.25, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6244755502463166,0.8730606336345821,0.3758904668580512,0.12693936636541786,0.0037495753463165915,,,-0.0016145369536834098,reject
family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_leaf15_regularized_rf_leaf5_sqrt_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_leaf15_regularized+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_leaf15_regularized"": 0.15, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6245744023995309,0.8724161465090191,0.3767326582900426,0.12758385349098086,0.0038484274995308487,,,-0.0015156848004691525,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_seed777+extra_trees_wide,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_seed777"": 0.2, ""extra_trees_wide"": 0.2}",1.0275,0.6245779672147322,0.8730692504690145,0.37608668396045003,0.12693074953098554,0.003851992314732211,,,-0.0015121199852677902,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_seed777+extra_trees_wide,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_seed777"": 0.2, ""extra_trees_wide"": 0.15}",1.03,0.62434714073469,0.8727483372872159,0.37594594418216415,0.12725166271278407,0.0036211658346899656,,,-0.0017429464653100357,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_seed777+extra_trees_wide,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_seed777"": 0.25, ""extra_trees_wide"": 0.2}",1.0275,0.624679875256733,0.8731999048606476,0.37615984565281835,0.12680009513935248,0.003953900356732931,,,-0.0014102119432670701,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_wide_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_seed777+extra_trees_wide,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_seed777"": 0.15, ""extra_trees_wide"": 0.15}",1.03,0.6245287257983659,0.8725465445636715,0.37651090703306034,0.12745345543632847,0.003802750898365903,,,-0.0015613614016340982,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_seed777+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_seed777"": 0.2, ""extra_trees_bootstrap_leaf3"": 0.2}",1.03,0.6244752099326762,0.873017012132188,0.3759334077331646,0.12698298786781204,0.0037492350326762125,,,-0.0016148772673237888,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_seed777+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_seed777"": 0.2, ""extra_trees_bootstrap_leaf3"": 0.15}",1.03,0.6241699836000056,0.8727076056589318,0.37563236154107954,0.12729239434106818,0.0034440087000056074,,,-0.0019201035999943938,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_seed777+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_seed777"": 0.25, ""extra_trees_bootstrap_leaf3"": 0.2}",1.03,0.6247448699608628,0.8731536698004756,0.37633607012124987,0.12684633019952443,0.004018895060862726,,,-0.0013452172391372752,reject
family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_extra_trees_bootstrap_leaf3_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_seed777+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_seed777"": 0.15, ""extra_trees_bootstrap_leaf3"": 0.15}",1.03,0.6242702592353784,0.8725081497546913,0.3760323687160656,0.12749185024530874,0.003544284335378345,,,-0.0018198279646216564,reject
family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_seed777+random_forest_wide,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_seed777"": 0.2, ""random_forest_wide"": 0.2}",1.03,0.6234603896422298,0.8726272563071584,0.3742935229773013,0.12737274369284163,0.002734414742229796,,,-0.0026296975577702053,reject
family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_seed777+random_forest_wide,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_seed777"": 0.2, ""random_forest_wide"": 0.15}",1.03,0.624045958310026,0.8724327053377059,0.37565921128234603,0.1275672946622941,0.0033199834100259284,,,-0.002044128889974073,reject
family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_seed777+random_forest_wide,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_seed777"": 0.25, ""random_forest_wide"": 0.2}",1.03,0.6236304887814528,0.8727543193522327,0.3745066582106729,0.12724568064776737,0.0029045138814527416,,,-0.0024595984185472597,reject
family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_random_forest_wide_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_seed777+random_forest_wide,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_seed777"": 0.15, ""random_forest_wide"": 0.15}",1.0275,0.6237617295861577,0.8722732633654766,0.37525019580683877,0.12772673663452333,0.003035754686157688,,,-0.0023283576138423134,reject
family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_seed777+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_seed777"": 0.2, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6243742509792675,0.8730426608136176,0.3757058411449174,0.1269573391863824,0.003648276079267432,,,-0.0017158362207325695,reject
family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_seed777+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_seed777"": 0.2, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6239513883226862,0.8727357806431748,0.37516699600219755,0.1272642193568252,0.0032254134226861186,,,-0.0021386988773138826,reject
family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_seed777+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_seed777"": 0.25, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6245072859934129,0.8731846832009005,0.37582988878592527,0.12681531679909955,0.0037813110934128424,,,-0.0015828012065871588,reject
family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_seed777_rf_leaf5_sqrt_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_seed777+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_seed777"": 0.15, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6240528281384358,0.8725291594130005,0.37557649686387107,0.12747084058699953,0.003326853238435734,,,-0.002037259061564267,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_wide,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_leaf63_seed42"": 0.2, ""extra_trees_wide"": 0.2}",1.03,0.6252437387869394,0.8730230964799971,0.3774643810938818,0.1269769035200029,0.004517763886939363,,,-0.000846348413060638,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_wide,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_leaf63_seed42"": 0.2, ""extra_trees_wide"": 0.15}",1.03,0.6250611874035061,0.8727099179360952,0.37741245687091696,0.12729008206390482,0.004335212503506103,,,-0.0010288997964938984,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_wide,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_leaf63_seed42"": 0.25, ""extra_trees_wide"": 0.2}",1.03,0.6253194417170933,0.8731376020722629,0.3775012813619238,0.1268623979277371,0.004593466817093272,,,-0.0007706454829067289,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_wide_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_wide,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_leaf63_seed42"": 0.15, ""extra_trees_wide"": 0.15}",1.03,0.6253781354546243,0.8725249772790978,0.3782312936301508,0.1274750227209022,0.004652160554624252,,,-0.0007119517453757496,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_leaf63_seed42"": 0.2, ""extra_trees_bootstrap_leaf3"": 0.2}",1.03,0.62515969168739,0.872975436877916,0.377343946496864,0.12702456312208396,0.0044337167873900185,,,-0.0009303955126099828,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_leaf63_seed42"": 0.2, ""extra_trees_bootstrap_leaf3"": 0.15}",1.03,0.6247681336244366,0.8726698188384091,0.3768664484104642,0.1273301811615909,0.004042158724436584,,,-0.001321953575563417,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_leaf63_seed42"": 0.25, ""extra_trees_bootstrap_leaf3"": 0.2}",1.03,0.6249371171735562,0.8730947021028139,0.3767795322442984,0.12690529789718608,0.004211142273556123,,,-0.001152970026443878,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_extra_trees_bootstrap_leaf3_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_leaf63_seed42"": 0.15, ""extra_trees_bootstrap_leaf3"": 0.15}",1.03,0.6246485738770733,0.8724840987814363,0.37681304897271023,0.12751590121856368,0.003922598977073255,,,-0.0014415133229267463,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+random_forest_wide,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_leaf63_seed42"": 0.2, ""random_forest_wide"": 0.2}",1.03,0.6240438576150811,0.872584995323576,0.3755027199065861,0.127415004676424,0.003317882715081044,,,-0.002046229584918957,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+random_forest_wide,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_leaf63_seed42"": 0.2, ""random_forest_wide"": 0.15}",1.03,0.6244511172748816,0.8723944669722279,0.3765077675775353,0.12760553302777208,0.0037251423748815293,,,-0.001638969925118472,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+random_forest_wide,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_leaf63_seed42"": 0.25, ""random_forest_wide"": 0.2}",1.03,0.6241167295883646,0.872693051413985,0.37554040776274417,0.12730694858601502,0.0033907546883645834,,,-0.001973357611635418,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_random_forest_wide_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+random_forest_wide,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_leaf63_seed42"": 0.15, ""random_forest_wide"": 0.15}",1.03,0.6245893534042419,0.8722139715369298,0.37696473527155394,0.12778602846307022,0.003863378504241899,,,-0.0015007337957581024,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.60_0.20_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_leaf63_seed42"": 0.2, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6237703987936891,0.8730147481767739,0.37452604941060436,0.12698525182322604,0.0030444238936890855,,,-0.0023196884063109158,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.65_0.20_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.65_0.20_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.65, ""lgbm_l1_leaf63_seed42"": 0.2, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6242924638571858,0.8727043480304103,0.37588057968396127,0.1272956519695897,0.0035664889571858094,,,-0.001797623342814192,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.55_0.25_0.20,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.55_0.25_0.20,catboost_quantile_055+lgbm_l1_leaf63_seed42+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.55, ""lgbm_l1_leaf63_seed42"": 0.25, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6238368045010293,0.8731445111765128,0.37452909782554583,0.1268554888234872,0.0031108296010292635,,,-0.0022532826989707377,reject
family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.70_0.15_0.15,family3_catboost_quantile_055_lgbm_l1_leaf63_seed42_rf_leaf5_sqrt_0.70_0.15_0.15,catboost_quantile_055+lgbm_l1_leaf63_seed42+rf_leaf5_sqrt,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_leaf63_seed42"": 0.15, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6244516747962509,0.8725118563924239,0.3763914932000778,0.12748814360757607,0.0037256998962508225,,,-0.0016384124037491787,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.60_0.20_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.60_0.20_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055_depth4_reg"": 0.6, ""lgbm_l1_baseline"": 0.2, ""extra_trees_wide"": 0.2}",1.03,0.626295870496844,0.8731606027667735,0.3794311382269145,0.12683939723322643,0.0055698955968439545,,,0.00020578329684395325,stability
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.65_0.20_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.65_0.20_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055_depth4_reg"": 0.65, ""lgbm_l1_baseline"": 0.2, ""extra_trees_wide"": 0.15}",1.03,0.6259389223797425,0.8728090153093438,0.379068829450141,0.12719098469065618,0.005212947479742436,,,-0.0001511648202575655,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.55_0.25_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.55_0.25_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055_depth4_reg"": 0.55, ""lgbm_l1_baseline"": 0.25, ""extra_trees_wide"": 0.2}",1.03,0.6257341823084716,0.873326114390699,0.3781422502262441,0.12667388560930104,0.005008207408471521,,,-0.00035590489152848015,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.70_0.15_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_wide_0.70_0.15_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055_depth4_reg"": 0.7, ""lgbm_l1_baseline"": 0.15, ""extra_trees_wide"": 0.15}",1.03,0.6253936152148842,0.8725755474517572,0.37821168297801117,0.12742445254824272,0.004667640314884203,,,-0.0006964719851157986,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.60_0.20_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.60_0.20_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055_depth4_reg"": 0.6, ""lgbm_l1_baseline"": 0.2, ""extra_trees_bootstrap_leaf3"": 0.2}",1.03,0.6260024586724231,0.8731059154553449,0.37889900188950126,0.12689408454465514,0.005276483772423068,,,-8.762852757693285e-05,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.65_0.20_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055_depth4_reg"": 0.65, ""lgbm_l1_baseline"": 0.2, ""extra_trees_bootstrap_leaf3"": 0.15}",1.03,0.625470080503501,0.872762430160894,0.3781777308461078,0.12723756983910597,0.004744105603500914,,,-0.0006200066964990869,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.55_0.25_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.55_0.25_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055_depth4_reg"": 0.55, ""lgbm_l1_baseline"": 0.25, ""extra_trees_bootstrap_leaf3"": 0.2}",1.03,0.6256146183506754,0.873273296454342,0.3779559402470089,0.12672670354565796,0.004888643450675412,,,-0.00047546884932458955,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.70_0.15_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_extra_trees_bootstrap_leaf3_0.70_0.15_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+extra_trees_bootstrap_leaf3,"{""catboost_quantile_055_depth4_reg"": 0.7, ""lgbm_l1_baseline"": 0.15, ""extra_trees_bootstrap_leaf3"": 0.15}",1.03,0.6250183501119347,0.8725275711726233,0.3775091290512463,0.12747242882737675,0.004292375211934707,,,-0.0010717370880652943,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.60_0.20_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.60_0.20_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+random_forest_wide,"{""catboost_quantile_055_depth4_reg"": 0.6, ""lgbm_l1_baseline"": 0.2, ""random_forest_wide"": 0.2}",1.0275,0.6243352217022055,0.8727398119718037,0.37593063143260724,0.12726018802819625,0.0036092468022054236,,,-0.0017548654977945777,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.65_0.20_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.65_0.20_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+random_forest_wide,"{""catboost_quantile_055_depth4_reg"": 0.65, ""lgbm_l1_baseline"": 0.2, ""random_forest_wide"": 0.15}",1.03,0.6248105228700362,0.8724965761003898,0.37712446963968277,0.12750342389961025,0.004084547970036212,,,-0.0012795643299637893,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.55_0.25_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.55_0.25_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+random_forest_wide,"{""catboost_quantile_055_depth4_reg"": 0.55, ""lgbm_l1_baseline"": 0.25, ""random_forest_wide"": 0.2}",1.03,0.6245666580535414,0.8728936598788696,0.37623965622821326,0.1271063401211304,0.0038406831535413577,,,-0.0015234291464586436,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.70_0.15_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_random_forest_wide_0.70_0.15_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+random_forest_wide,"{""catboost_quantile_055_depth4_reg"": 0.7, ""lgbm_l1_baseline"": 0.15, ""random_forest_wide"": 0.15}",1.03,0.6238306961527167,0.8722679358749831,0.3753934564304502,0.12773206412501692,0.003104721252716658,,,-0.0022593910472833434,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_rf_leaf5_sqrt_0.60_0.20_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_rf_leaf5_sqrt_0.60_0.20_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+rf_leaf5_sqrt,"{""catboost_quantile_055_depth4_reg"": 0.6, ""lgbm_l1_baseline"": 0.2, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6246664390627363,0.8731402466754817,0.37619263144999104,0.12685975332451827,0.003940464162736301,,,-0.0014236481372637,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_rf_leaf5_sqrt_0.65_0.20_0.15,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_rf_leaf5_sqrt_0.65_0.20_0.15,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+rf_leaf5_sqrt,"{""catboost_quantile_055_depth4_reg"": 0.65, ""lgbm_l1_baseline"": 0.2, ""rf_leaf5_sqrt"": 0.15}",1.03,0.6255127755462523,0.8727950053325525,0.378230545759952,0.12720499466744753,0.004786800646252254,,,-0.0005773116537477474,reject
family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_rf_leaf5_sqrt_0.55_0.25_0.20,family3_catboost_quantile_055_depth4_reg_lgbm_l1_baseline_rf_leaf5_sqrt_0.55_0.25_0.20,catboost_quantile_055_depth4_reg+lgbm_l1_baseline+rf_leaf5_sqrt,"{""catboost_quantile_055_depth4_reg"": 0.55, ""lgbm_l1_baseline"": 0.25, ""rf_leaf5_sqrt"": 0.2}",1.03,0.6245383060088704,0.8733133706296852,0.37576324138805567,0.12668662937031483,0.0038123311088703593,,,-0.001551781191129642,reject
