model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
explainable_boosting__alpha,7,0.5832626745577547,0.8520756650857444,0.3144496840297651,0.14792433491425563,1577
explainable_boosting__alpha,8,0.6087133438824665,0.8694136520223712,0.3480130357425617,0.1305863479776288,689
explainable_boosting__alpha,9,0.6220035878232147,0.8918766532938438,0.35213052235258563,0.10812334670615614,837
explainable_boosting__alpha,10,0.6014584177682311,0.8723165380243879,0.33060029751207415,0.12768346197561212,895
explainable_boosting__alpha,11,0.6001776848569124,0.8628912616555386,0.337464108058286,0.13710873834446133,963
explainable_boosting__alpha,12,0.6262037591500845,0.873138513782817,0.37926900451735207,0.12686148621718296,2038
extra_trees_bootstrap_leaf3__alpha,1,0.590085244375615,0.8503837295646702,0.3297867591865599,0.14961627043532974,1492
extra_trees_bootstrap_leaf3__alpha,2,0.575833291593969,0.8564035910828266,0.2952629921051115,0.14359640891717337,772
extra_trees_bootstrap_leaf3__alpha,3,0.6105057301314528,0.8648062777615344,0.3562051825013712,0.1351937222384656,1587
extra_trees_bootstrap_leaf3__alpha,4,0.6173754494980963,0.8874367257434049,0.34731417325278763,0.11256327425659503,1166
extra_trees_bootstrap_leaf3__alpha,5,0.6131363897628178,0.8754847414356735,0.3507880380899621,0.1245152585643265,1545
extra_trees_bootstrap_leaf3__alpha,6,0.6064268406252628,0.8792076908795022,0.3336459903710233,0.12079230912049772,970
extra_trees_bootstrap_leaf3__alpha,7,0.6051293049153056,0.860355089255014,0.34990352057559715,0.13964491074498597,1577
extra_trees_bootstrap_leaf3__alpha,8,0.6074390030865204,0.8732997581353054,0.3415782480377354,0.12670024186469467,689
extra_trees_bootstrap_leaf3__alpha,9,0.6260097630040503,0.895539657814428,0.35647986819367256,0.10446034218557203,837
extra_trees_bootstrap_leaf3__alpha,10,0.5855568403750278,0.872370859473164,0.29874282127689145,0.12762914052683608,895
extra_trees_bootstrap_leaf3__alpha,11,0.5652148444720198,0.8592789096616134,0.27115077928242626,0.14072109033838662,963
extra_trees_bootstrap_leaf3__alpha,12,0.6496319269391063,0.8855224624214917,0.4137413914567209,0.11447753757850836,2038
extra_trees_leaf5_sqrt__alpha,1,0.5675266170608873,0.8461513087253629,0.2889019253964116,0.15384869127463713,1492
extra_trees_leaf5_sqrt__alpha,2,0.5454693939368626,0.8488896740937133,0.24204911378001173,0.1511103259062867,772
extra_trees_leaf5_sqrt__alpha,3,0.5960998417256957,0.8632532872193258,0.3289463962320658,0.13674671278067418,1587
extra_trees_leaf5_sqrt__alpha,4,0.6030044322738485,0.8855969807335332,0.3204118838141637,0.11440301926646679,1166
extra_trees_leaf5_sqrt__alpha,5,0.5979810523053484,0.8711154790428983,0.32484662556779853,0.12888452095710165,1545
extra_trees_leaf5_sqrt__alpha,6,0.6141920982972743,0.8822457946115608,0.3461384019829878,0.11775420538843916,970
