ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,delta_vs_baseline,worst_month_score,high_generation_score
w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.60_0.20_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_baseline+gradient_boosting_quantile,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_baseline"": 0.2, ""gradient_boosting_quantile"": 0.2}",1.03,0.6249381718642736,0.8725602006073916,0.3773161431211555,0.12743979939260844,0.004212196964273551,0.6043586587936405,0.6279536708418023
w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.33_0.33_0.33,w3_catboost_quantile_055_lgbm_l1_baseline_gradient_boosting_quantile_0.33_0.33_0.33,catboost_quantile_055+lgbm_l1_baseline+gradient_boosting_quantile,"{""catboost_quantile_055"": 0.3333333333333333, ""lgbm_l1_baseline"": 0.3333333333333333, ""gradient_boosting_quantile"": 0.3333333333333333}",1.03,0.6235182322591017,0.8731780867205388,0.3738583777976648,0.1268219132794612,0.002792257359101713,0.6049406028871608,0.6227869009395792
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.20_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.20_0.10,catboost_quantile_055+lgbm_l1_baseline+xgboost_squarederror,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.2, ""xgboost_squarederror"": 0.1}",1.03,0.6252098652379514,0.8720371111289715,0.3783826193469313,0.12796288887102847,0.0044838903379513795,0.6043050232594747,0.628362276113237
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,catboost_quantile_055+lgbm_l1_baseline+xgboost_squarederror,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.1, ""xgboost_squarederror"": 0.2}",1.03,0.6245438292650393,0.8720151812496029,0.37707247728047566,0.1279848187503971,0.0038178543650392305,0.6042358157707116,0.6270561883784683
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,catboost_quantile_055+lgbm_l1_baseline+xgboost_squarederror,"{""catboost_quantile_055"": 0.8, ""lgbm_l1_baseline"": 0.1, ""xgboost_squarederror"": 0.1}",1.03,0.6244761642045339,0.8715301219792777,0.37742220642979013,0.12846987802072232,0.0037501893045338575,0.6007952962068839,0.6289100731113555
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.60_0.20_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_baseline+xgboost_squarederror,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_baseline"": 0.2, ""xgboost_squarederror"": 0.2}",1.03,0.6255122346729205,0.87241419510501,0.37861027424083105,0.12758580489499002,0.004786259772920465,0.6047981497894077,0.6267437135341288
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.33_0.33_0.33,w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.33_0.33_0.33,catboost_quantile_055+lgbm_l1_baseline+xgboost_squarederror,"{""catboost_quantile_055"": 0.3333333333333333, ""lgbm_l1_baseline"": 0.3333333333333333, ""xgboost_squarederror"": 0.3333333333333333}",1.03,0.6240946311235345,0.8727294765621049,0.3754597856849642,0.1272705234378951,0.0033686562235344386,0.6018772531429598,0.6212495465731895
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.70_0.20_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.70_0.20_0.10,catboost_quantile_055+lgbm_l1_baseline+h2o_automl,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.2, ""h2o_automl"": 0.1}",1.03,0.6259782155527726,0.8721430453894322,0.37981338571611284,0.12785695461056779,0.005252240652772522,0.6037657636532717,0.6295286856386493
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.70_0.10_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.70_0.10_0.20,catboost_quantile_055+lgbm_l1_baseline+h2o_automl,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.1, ""h2o_automl"": 0.2}",1.03,0.6255869780306939,0.8721568770644252,0.3790170789969625,0.12784312293557482,0.0048610031306938195,0.6056433686342186,0.6287362499470903
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.80_0.10_0.10,catboost_quantile_055+lgbm_l1_baseline+h2o_automl,"{""catboost_quantile_055"": 0.8, ""lgbm_l1_baseline"": 0.1, ""h2o_automl"": 0.1}",1.0275,0.6246686710020993,0.8716966135167561,0.3776407284874425,0.1283033864832439,0.003942696102099297,0.6021374457780433,0.6289844465813963
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.60_0.20_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_baseline+h2o_automl,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_baseline"": 0.2, ""h2o_automl"": 0.2}",1.03,0.6257084103184675,0.8725648277110628,0.3788519929258722,0.1274351722889372,0.004982435418467435,0.6059757228754985,0.6277796820773692
w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.33_0.33_0.33,w3_catboost_quantile_055_lgbm_l1_baseline_h2o_automl_0.33_0.33_0.33,catboost_quantile_055+lgbm_l1_baseline+h2o_automl,"{""catboost_quantile_055"": 0.3333333333333333, ""lgbm_l1_baseline"": 0.3333333333333333, ""h2o_automl"": 0.3333333333333333}",1.03,0.6249118420910369,0.8728928024950614,0.3769308816870125,0.12710719750493862,0.004185867191036863,0.6024706286483645,0.6232745707316636
w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.70_0.20_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.70_0.20_0.10,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.2, ""extra_trees_wide"": 0.1}",1.03,0.6254888454274738,0.8723868459606189,0.37859084489432876,0.1276131540393811,0.004762870527473817,0.6029226527641337,0.6285535546557323
w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.70_0.10_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.70_0.10_0.20,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055"": 0.7, ""lgbm_l1_baseline"": 0.1, ""extra_trees_wide"": 0.2}",1.03,0.6254132406643196,0.8726850632224401,0.378141418106199,0.1273149367775599,0.004687265764319548,0.6009910935611553,0.627924120015049
w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.80_0.10_0.10,w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.80_0.10_0.10,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055"": 0.8, ""lgbm_l1_baseline"": 0.1, ""extra_trees_wide"": 0.1}",1.03,0.6244168609757615,0.8718881304914402,0.37694559146008283,0.12811186950855982,0.0036908860757615125,0.6016844912976855,0.628203271417448
w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.60_0.20_0.20,w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.60_0.20_0.20,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055"": 0.6, ""lgbm_l1_baseline"": 0.2, ""extra_trees_wide"": 0.2}",1.03,0.6260900871556871,0.8730840482283418,0.37909612608303256,0.12691595177165818,0.005364112255687115,0.6012469332924494,0.626865165838502
w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.33_0.33_0.33,w3_catboost_quantile_055_lgbm_l1_baseline_extra_trees_wide_0.33_0.33_0.33,catboost_quantile_055+lgbm_l1_baseline+extra_trees_wide,"{""catboost_quantile_055"": 0.3333333333333333, ""lgbm_l1_baseline"": 0.3333333333333333, ""extra_trees_wide"": 0.3333333333333333}",1.03,0.6247907655022089,0.8737557424660946,0.3758257885383233,0.12624425753390547,0.004064790602208879,0.6029964493531954,0.6207888516113238
w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.70_0.20_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.70_0.20_0.10,lgbm_l1_baseline+hist_gbdt_absolute+catboost_rmse,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.2, ""catboost_rmse"": 0.1}",1.03,0.6216819303669457,0.871998637104296,0.37136522362959545,0.12800136289570394,0.0009559554669457127,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.70_0.10_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.70_0.10_0.20,lgbm_l1_baseline+hist_gbdt_absolute+catboost_rmse,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.1, ""catboost_rmse"": 0.2}",1.03,0.621687786915633,0.8723387027326246,0.37103687109864136,0.1276612972673754,0.0009618120156329457,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.80_0.10_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.80_0.10_0.10,lgbm_l1_baseline+hist_gbdt_absolute+catboost_rmse,"{""lgbm_l1_baseline"": 0.8, ""hist_gbdt_absolute"": 0.1, ""catboost_rmse"": 0.1}",1.03,0.6216222894873703,0.8719068986247703,0.37133768034997033,0.12809310137522967,0.0008963145873702727,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.60_0.20_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.60_0.20_0.20,lgbm_l1_baseline+hist_gbdt_absolute+catboost_rmse,"{""lgbm_l1_baseline"": 0.6, ""hist_gbdt_absolute"": 0.2, ""catboost_rmse"": 0.2}",1.03,0.6215755093453708,0.8724123864100748,0.3707386322806668,0.12758761358992524,0.0008495344453707254,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.33_0.33_0.33,w3_lgbm_l1_baseline_hist_gbdt_absolute_catboost_rmse_0.33_0.33_0.33,lgbm_l1_baseline+hist_gbdt_absolute+catboost_rmse,"{""lgbm_l1_baseline"": 0.3333333333333333, ""hist_gbdt_absolute"": 0.3333333333333333, ""catboost_rmse"": 0.3333333333333333}",1.03,0.6209469030127388,0.8727632983493429,0.3691305076761348,0.12723670165065712,0.0002209281127387719,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.70_0.20_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.70_0.20_0.10,lgbm_l1_baseline+hist_gbdt_absolute+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.2, ""gradient_boosting_quantile"": 0.1}",1.03,0.6216139438932347,0.8721425051802965,0.3710853826061728,0.12785749481970354,0.0008879689932346224,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.70_0.10_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.70_0.10_0.20,lgbm_l1_baseline+hist_gbdt_absolute+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.1, ""gradient_boosting_quantile"": 0.2}",1.03,0.621315180918641,0.8725666843138798,0.37006367752340225,0.12743331568612015,0.0005892060186409864,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.80_0.10_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.80_0.10_0.10,lgbm_l1_baseline+hist_gbdt_absolute+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.8, ""hist_gbdt_absolute"": 0.1, ""gradient_boosting_quantile"": 0.1}",1.03,0.6211860392654629,0.8720590228707107,0.37031305566021505,0.12794097712928929,0.00046006436546286444,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.60_0.20_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.60_0.20_0.20,lgbm_l1_baseline+hist_gbdt_absolute+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.6, ""hist_gbdt_absolute"": 0.2, ""gradient_boosting_quantile"": 0.2}",1.03,0.6211848818365,0.87262936967366,0.36974039399933994,0.12737063032634,0.00045890693649996983,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.33_0.33_0.33,w3_lgbm_l1_baseline_hist_gbdt_absolute_gradient_boosting_quantile_0.33_0.33_0.33,lgbm_l1_baseline+hist_gbdt_absolute+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.3333333333333333, ""hist_gbdt_absolute"": 0.3333333333333333, ""gradient_boosting_quantile"": 0.3333333333333333}",1.03,0.620090854274186,0.8729485730082829,0.36723313554008913,0.12705142699171715,-0.0006351206258140563,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.70_0.20_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.70_0.20_0.10,lgbm_l1_baseline+hist_gbdt_absolute+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.2, ""xgboost_squarederror"": 0.1}",1.03,0.6211983160650474,0.871804134622143,0.37059249750795176,0.128195865377857,0.0004723411650473519,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.70_0.10_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.70_0.10_0.20,lgbm_l1_baseline+hist_gbdt_absolute+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.1, ""xgboost_squarederror"": 0.2}",1.03,0.6208505075071938,0.8719504360862961,0.36975057892809166,0.1280495639137039,0.00012453260719380577,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.80_0.10_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.80_0.10_0.10,lgbm_l1_baseline+hist_gbdt_absolute+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.8, ""hist_gbdt_absolute"": 0.1, ""xgboost_squarederror"": 0.1}",1.03,0.6217393630256793,0.8717099695029275,0.37176875654843133,0.12829003049707258,0.0010133881256793043,0.6054576225671151,0.6157492170746246
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.60_0.20_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.60_0.20_0.20,lgbm_l1_baseline+hist_gbdt_absolute+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.6, ""hist_gbdt_absolute"": 0.2, ""xgboost_squarederror"": 0.2}",1.03,0.6213018393670293,0.872028431625179,0.3705752471088796,0.1279715683748211,0.0005758644670292856,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.33_0.33_0.33,w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.33_0.33_0.33,lgbm_l1_baseline+hist_gbdt_absolute+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.3333333333333333, ""hist_gbdt_absolute"": 0.3333333333333333, ""xgboost_squarederror"": 0.3333333333333333}",1.03,0.6199783411545144,0.872161408461691,0.36779527384733796,0.12783859153830898,-0.0007476337454855875,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.20_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.20_0.10,lgbm_l1_baseline+hist_gbdt_absolute+h2o_automl,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.2, ""h2o_automl"": 0.1}",1.03,0.6219354342329972,0.871901136109613,0.3719697323563815,0.12809886389038702,0.0012094593329972092,0.601722098861261,0.6159400730966521
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.10_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.10_0.20,lgbm_l1_baseline+hist_gbdt_absolute+h2o_automl,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.1, ""h2o_automl"": 0.2}",1.03,0.6212651843799445,0.8721076995930006,0.37042266916688843,0.1278923004069994,0.000539209479944458,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.80_0.10_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.80_0.10_0.10,lgbm_l1_baseline+hist_gbdt_absolute+h2o_automl,"{""lgbm_l1_baseline"": 0.8, ""hist_gbdt_absolute"": 0.1, ""h2o_automl"": 0.1}",1.03,0.6210808334315446,0.8718106125514846,0.3703510543116047,0.1281893874485154,0.00035485853154459956,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.60_0.20_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.60_0.20_0.20,lgbm_l1_baseline+hist_gbdt_absolute+h2o_automl,"{""lgbm_l1_baseline"": 0.6, ""hist_gbdt_absolute"": 0.2, ""h2o_automl"": 0.2}",1.03,0.6215329730244331,0.8721805947262515,0.37088535132261474,0.1278194052737485,0.0008069981244330782,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.33_0.33_0.33,w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.33_0.33_0.33,lgbm_l1_baseline+hist_gbdt_absolute+h2o_automl,"{""lgbm_l1_baseline"": 0.3333333333333333, ""hist_gbdt_absolute"": 0.3333333333333333, ""h2o_automl"": 0.3333333333333333}",1.03,0.6208294944101064,0.8723012600305494,0.3693577287896634,0.1276987399694506,0.00010351951010634242,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.70_0.20_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.70_0.20_0.10,lgbm_l1_baseline+hist_gbdt_absolute+extra_trees_wide,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.2, ""extra_trees_wide"": 0.1}",1.03,0.6211041600428258,0.8721417378669285,0.3700665822187231,0.12785826213307147,0.00037818514282572657,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.70_0.10_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.70_0.10_0.20,lgbm_l1_baseline+hist_gbdt_absolute+extra_trees_wide,"{""lgbm_l1_baseline"": 0.7, ""hist_gbdt_absolute"": 0.1, ""extra_trees_wide"": 0.2}",1.03,0.6211368490183558,0.87260128394609,0.3696724140906215,0.12739871605390993,0.00041087411835571963,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.80_0.10_0.10,w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.80_0.10_0.10,lgbm_l1_baseline+hist_gbdt_absolute+extra_trees_wide,"{""lgbm_l1_baseline"": 0.8, ""hist_gbdt_absolute"": 0.1, ""extra_trees_wide"": 0.1}",1.03,0.6208774077742314,0.8720486884555416,0.3697061270929212,0.12795131154445835,0.00015143287423136087,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.60_0.20_0.20,w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.60_0.20_0.20,lgbm_l1_baseline+hist_gbdt_absolute+extra_trees_wide,"{""lgbm_l1_baseline"": 0.6, ""hist_gbdt_absolute"": 0.2, ""extra_trees_wide"": 0.2}",1.03,0.6200900965277745,0.8726794638252602,0.3675007292302888,0.12732053617473985,-0.0006358783722255623,,
w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.33_0.33_0.33,w3_lgbm_l1_baseline_hist_gbdt_absolute_extra_trees_wide_0.33_0.33_0.33,lgbm_l1_baseline+hist_gbdt_absolute+extra_trees_wide,"{""lgbm_l1_baseline"": 0.3333333333333333, ""hist_gbdt_absolute"": 0.3333333333333333, ""extra_trees_wide"": 0.3333333333333333}",1.03,0.6193928128670039,0.87316589098196,0.3656197347520478,0.12683410901804007,-0.0013331620329961602,,
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.20_0.10,w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.20_0.10,lgbm_l1_baseline+catboost_rmse+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.7, ""catboost_rmse"": 0.2, ""gradient_boosting_quantile"": 0.1}",1.03,0.621821056211209,0.8728391075849841,0.370803004837434,0.12716089241501596,0.0010950813112089453,0.604479926249693,0.6157938397349517
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.10_0.20,w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.10_0.20,lgbm_l1_baseline+catboost_rmse+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.7, ""catboost_rmse"": 0.1, ""gradient_boosting_quantile"": 0.2}",1.03,0.6213386333024834,0.8729143507391594,0.3697629158658075,0.12708564926084065,0.0006126584024833681,,
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.80_0.10_0.10,w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.80_0.10_0.10,lgbm_l1_baseline+catboost_rmse+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.8, ""catboost_rmse"": 0.1, ""gradient_boosting_quantile"": 0.1}",1.03,0.621805641292912,0.872443238945381,0.3711680436404432,0.12755676105461902,0.0010796663929120154,0.6032678740663892,0.6165129640127538
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.60_0.20_0.20,w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.60_0.20_0.20,lgbm_l1_baseline+catboost_rmse+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.6, ""catboost_rmse"": 0.2, ""gradient_boosting_quantile"": 0.2}",1.03,0.6207783826899529,0.8732492502770207,0.3683075151028851,0.1267507497229793,5.240778995285744e-05,,
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.33_0.33_0.33,w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.33_0.33_0.33,lgbm_l1_baseline+catboost_rmse+gradient_boosting_quantile,"{""lgbm_l1_baseline"": 0.3333333333333333, ""catboost_rmse"": 0.3333333333333333, ""gradient_boosting_quantile"": 0.3333333333333333}",1.03,0.6200080205866547,0.873641987006218,0.3663740541670915,0.12635801299378208,-0.0007179543133453148,,
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.20_0.10,w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.20_0.10,lgbm_l1_baseline+catboost_rmse+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.7, ""catboost_rmse"": 0.2, ""xgboost_squarederror"": 0.1}",1.03,0.6219833211652971,0.8724475436531292,0.3715190986774651,0.1275524563468708,0.0012573462652970546,0.6059013958223101,0.6150978201528483
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.10_0.20,w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.10_0.20,lgbm_l1_baseline+catboost_rmse+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.7, ""catboost_rmse"": 0.1, ""xgboost_squarederror"": 0.2}",1.03,0.6218121827520471,0.8722559081262476,0.3713684573778466,0.12774409187375232,0.0010862078520470497,0.6054567404211356,0.615115517352994
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.80_0.10_0.10,w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.80_0.10_0.10,lgbm_l1_baseline+catboost_rmse+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.8, ""catboost_rmse"": 0.1, ""xgboost_squarederror"": 0.1}",1.03,0.6215466212958474,0.8720759869601069,0.3710172556315879,0.12792401303989312,0.0008206463958473353,,
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.60_0.20_0.20,w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.60_0.20_0.20,lgbm_l1_baseline+catboost_rmse+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.6, ""catboost_rmse"": 0.2, ""xgboost_squarederror"": 0.2}",1.03,0.6217782530416497,0.8725497198084333,0.37100678627486605,0.12745028019156665,0.001052278141649654,0.6029335170081871,0.614432396829335
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.33_0.33_0.33,w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.33_0.33_0.33,lgbm_l1_baseline+catboost_rmse+xgboost_squarederror,"{""lgbm_l1_baseline"": 0.3333333333333333, ""catboost_rmse"": 0.3333333333333333, ""xgboost_squarederror"": 0.3333333333333333}",1.03,0.6196963472781556,0.872563313231001,0.3668293813253103,0.127436686768999,-0.0010296276218444422,,
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.70_0.20_0.10,w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.70_0.20_0.10,lgbm_l1_baseline+catboost_rmse+h2o_automl,"{""lgbm_l1_baseline"": 0.7, ""catboost_rmse"": 0.2, ""h2o_automl"": 0.1}",1.03,0.6223694271953863,0.872559428657261,0.3721794257335116,0.12744057134273903,0.0016434522953863162,0.6040846770193651,0.6157913497288907
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.70_0.10_0.20,w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.70_0.10_0.20,lgbm_l1_baseline+catboost_rmse+h2o_automl,"{""lgbm_l1_baseline"": 0.7, ""catboost_rmse"": 0.1, ""h2o_automl"": 0.2}",1.03,0.62166698377456,0.8724232637624549,0.37091070378666496,0.1275767362375451,0.0009410088745599454,,
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.80_0.10_0.10,w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.80_0.10_0.10,lgbm_l1_baseline+catboost_rmse+h2o_automl,"{""lgbm_l1_baseline"": 0.8, ""catboost_rmse"": 0.1, ""h2o_automl"": 0.1}",1.0275,0.6217125739464762,0.8721332790837347,0.3712918688092177,0.12786672091626525,0.0009865990464761332,0.6048116849175866,0.6148650667608566
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.60_0.20_0.20,w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.60_0.20_0.20,lgbm_l1_baseline+catboost_rmse+h2o_automl,"{""lgbm_l1_baseline"": 0.6, ""catboost_rmse"": 0.2, ""h2o_automl"": 0.2}",1.03,0.6217255009242703,0.8727113780126359,0.3707396238359047,0.12728862198736413,0.0009995260242702253,0.5984831033743198,0.6150126873637637
