model_id,month,score,one_minus_nmae,ficr,avg_nmae,eligible_hours
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,6,0.6057227159738099,0.8745468626242521,0.3368985693233677,0.1254531373757479,970
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,7,0.6123781405023713,0.8643747602348073,0.3603815207699353,0.13562523976519275,1577
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,8,0.6045873974280412,0.8661777977522596,0.3429969971038229,0.1338222022477404,689
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,9,0.6312752142285887,0.8910643669281256,0.37148606152905184,0.10893563307187436,837
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,10,0.6174399774768461,0.8786551757165579,0.3562247792371343,0.12134482428344205,895
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,11,0.6057991740921578,0.8670443143465958,0.34455403383771976,0.13295568565340415,963
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.70_0.10_0.20,12,0.6628706552711355,0.8843961658806678,0.4413451446616032,0.11560383411933213,2038
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,1,0.6285010915585774,0.8545207927942681,0.4024813903228867,0.1454792072057319,1492
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,2,0.6066279851769834,0.8633132113965858,0.3499427589573809,0.13668678860341418,772
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,3,0.6213371217809053,0.8609747830176714,0.3816994605441391,0.13902521698232864,1587
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,4,0.6249127388374034,0.884559417221551,0.3652660604532559,0.115440582778449,1166
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,5,0.6231068101726837,0.8735826822526199,0.37263093809274733,0.1264173177473801,1545
w3_catboost_quantile_055_lgbm_l1_baseline_xgboost_squarederror_0.80_0.10_0.10,6,0.6007952962068839,0.8737042869250958,0.3278863054886719,0.1262957130749042,970
